BRAND,COLOUR,CONDITION,CONTRACT,MEMORY,MOBOS,MODEL,PRICE
Samsung,unknow,like new,Unlocked,128,android,s9+,$490 
Apple,silver,Unknown,At&t,256,apple iOS,xs max,$700 
Apple,gray,excellent,Unlocked,32,apple iOS,IPHONE 6,$275 
Samsung,unknow,Unknown,Unlocked,128,android,Note 9,$550 
Apple,black,like new,Unlocked,32,apple iOS,IPHONE 6S,$170 
Apple,unknow,like new,Unlocked,0,apple iOS,XR,$430 
Alcatel,blue,like new,Unlocked,2,android,One Remix,$50 
Apple,unknow,Unknown,Unlocked,256,apple iOS,xs max,$800 
Samsung,black,excellent,Unlocked,32,android,G7/G710VM,$100 
Samsung,unknow,Unknown,At&t,0,android,s10,$775 
Apple,red,like new,Unlocked,128,apple iOS,IPHONE 6S,$210 
Apple,gray,good,Unlocked,2,apple iOS,Rebel 4,$50 
Apple,white,like new,Unlocked,64,apple iOS,IPHONE 6S,$180 
Samsung,unknow,excellent,Verizon,256,android,note 5,$300 
Apple,gray,like new,Unlocked,32,apple iOS,IPHONE 6S,$150 
Samsung,unknow,Unknown,At&t,0,android,S8+,$500 
Samsung,unknow,Unknown,At&t,0,android,S8+,$500 
Apple,white,like new,Unlocked,128,apple iOS,6 PLUS,$200 
Apple,gray,like new,Unlocked,64,apple iOS,IPHONE 6,$250 
Apple,gray,like new,Unlocked,128,apple iOS,6 PLUS,$200 
Lg,red,good,T-Mobile,16,android,Pixel XL 2 XL,$80 
Lg,red,excellent,T-Mobile,32,android,Galaxy,$60 
Apple,gold,like new,Verizon,256,apple iOS,xs max,$890 
Samsung,unknow,Unknown,At&t,512,android,S10 plus,$500 
Apple,gold,excellent,At&t,64,apple iOS,IPHONE 6S,$225 
apple,silver,excellent,T-Mobile,32,apple iOS,6S,$79 
Samsung,gray,like new,T-Mobile,64,android,A10,$179 
Apple,black,excellent,At&t,128,apple iOS,IPHONE 7 PLUS,$100 
Apple,gray,excellent,At&t,128,apple iOS,IPHONE 7 PLUS,$100 
Apple,red,like new,Unlocked,64,apple iOS,iphone 8,$350 
Samsung,unknow,Unknown,Unlocked,0,android,note 10 plus,$949 
Samsung,unknow,Unknown,At&t,0,android,Note 10 Plus,$949 
Apple,blue,like new,Unlocked,64,apple iOS,IPHONE 6S,$225 
Apple,gold,excellent,Unlocked,128,apple iOS,IPHONE 7,$275 
Samsung,unknow,good,Unlocked,0,android,s9,$500 
Samsung,black,excellent,T-Mobile,32,android,J7 ,$110 
Samsung,red,like new,T-Mobile,16,android,J3,$50 
Apple,silver,good,T-Mobile,16,apple iOS,LG-H790,$50 
Apple,silver,excellent,Unlocked,256,apple iOS,Iphone X,$650 
Apple,red,excellent,Unlocked,64,apple iOS,IPHONE 6S,$150 
Apple,black,like new,At&t,64,apple iOS,IPHONE 7 PLUS,$100 
Lg,gold,fair,T-Mobile,64,android,stylo 4,$70 
Apple,gray,like new,Unlocked,256,apple iOS,Iphone X,$650 
Samsung,unknow,like new,T-Mobile,0,android,S10 plus,$725 
Apple,white,good,Unlocked,64,apple iOS,IPHONE 6S,$180 
Samsung,gold,like new,Verizon,32,android,s7,$100 
Samsung,unknow,like new,T-Mobile,0,android,s9+,$490 
Samsung,white,good,Verizon,64,android,s6,$100 
Apple,red,good,Unlocked,256,apple iOS,IPHONE 7 PLUS,$280 
Apple,black,excellent,Unlocked,256,apple iOS,IPHONE 7,$240 
Apple,black,like new,Unlocked,64,apple iOS,IPHONE 7,$250 
Apple,gold,like new,Unlocked,64,apple iOS,IPHONE 7,$275 
Samsung,black,excellent,Unlocked,64,android,s9,$390 
Apple,red,excellent,Unlocked,256,apple iOS,IPHONE 7,$299 
Apple,gray,like new,T-Mobile,128,apple iOS,Iphone xs max,$225 
Apple,unknow,like new,Unlocked,0,apple iOS,Iphone 8+,$430 
Samsung,black,excellent,Verizon,16,android,J3,$50 
Samsung,red,like new,Verizon,16,android,J3,$50 
Apple,black,like new,Unlocked,16,apple iOS,S7,$65 
Apple,red,like new,Unlocked,256,apple iOS,XR,$299 
Apple,red,Unknown,Verizon,128,apple iOS,XR,$600 
Apple,blue,like new,T-Mobile,16,apple iOS,Iphone X,$40 
Apple,red,excellent,Unlocked,16,apple iOS,IPHONE 7 PLUS,$100 
Apple,unknow,good,T-Mobile,128,apple iOS,XR,$600 
Samsung,silver,excellent,Unlocked,64,android,s5,$50 
Samsung,unknow,like new,T-Mobile,128,android,S8+,$300 
Lg,gray,like new,T-Mobile,64,android,V30,$230 
Samsung,unknow,Unknown,T-Mobile,0,android,note 10 plus,$850 
Apple,silver,good,Unlocked,32,apple iOS,iphone 6 plus,$55 
Apple,unknow,Unknown,Unlocked,0,apple iOS,XR,$600 
Apple,Grey,like new,Unlocked,64,apple iOS,6 PLUS,$300 
Samsung,unknow,like new,Verizon,256,android,note 10 plus,$999 
Apple,unknow,Unknown,T-Mobile,64,apple iOS,iPhone 8 Plus,$450 
Apple,black,good,Verizon,64,apple iOS,IPHONE 7,$230 
Samsung,gray,excellent,At&t,128,android,A10,$140 
Samsung,red,like new,At&t,64,android,A10,$140 
Samsung,unknow,Unknown,Verizon,0,android,S10,$650 
Apple,gold,like new,Unlocked,128,apple iOS,IPHONE 7,$300 
Apple,unknow,Unknown,Unlocked,512,apple iOS,XS,$990 
Htc,blue,fair,T-Mobile,32,android,8 64 gb,$140 
Motorola,red,excellent,Unlocked,32,android,G7,$190 
Motorola,gray,good,T-Mobile,64,android,v20,$75 
Motorola,gold,like new,T-Mobile,16,android,e4,$70 
Alcatel,rose,excellent,T-Mobile,64,android,4s,$110 
Htc,rose,excellent,Unlocked,32,android,6,$70 
Alcatel,red,good,T-Mobile,16,android,fierc xl,$50 
Alcatel,red,like new,T-Mobile,16,android,5,$50 
Lg,rose,excellent,T-Mobile,16,android,l70,$50 
Lg,red,like new,T-Mobile,32,android,k20,$100 
Apple,black,Unknown,T-Mobile,64,apple iOS,Iphone X,$600 
Apple,unknow,Unknown,Unlocked,64,apple iOS,XS,$550 
Lg,gray,excellent,T-Mobile,32,android,k0,$120 
Apple,gray,like new,T-Mobile,128,apple iOS,IPHONE 7,$210 
Apple,gray,like new,Unlocked,256,apple iOS,IPHONE 7 PLUS,$299 
Apple,gray,excellent,Unlocked,128,apple iOS,IPHONE 6S,$130 
Apple,white,like new,Unlocked,64,apple iOS,IPHONE 6,$129 
Lg,red,excellent,T-Mobile,64,android,Galaxy,$60 
Apple,gold,excellent,Unlocked,128,apple iOS,Zenfone 3 Zoom,$100 
Samsung,unknow,like new,Unlocked,0,android,Note 9,$479 
Lg,rose,like new,T-Mobile,64,android,x8,$90 
Apple,gold,good,Unlocked,128,apple iOS,V30,$100 
Samsung,gold,excellent,T-Mobile,64,android,Note 5,$100 
Huawei,silver,good,Unlocked,256,android,SM-N950U,$200 
Samsung,black,excellent,T-Mobile,64,android,Galaxy S6 Edge,$100 
Apple,unknow,Unknown,At&t,64,apple iOS,xs max,$575 
Samsung,unknow,like new,Unlocked,0,android,s9+,$500 
Apple,gray,good,Unlocked,128,apple iOS,IPHONE 6S,$150 
Samsung,silver,excellent,Unlocked,128,android,A1921,$249 
Apple,silver,like new,Unlocked,32,apple iOS,6 PLUS,$155 
Samsung,unknow,Perfect,At&t,0,android,S10 plus,$499 
One Plus,black,excellent,Unlocked,128,android,6,$360 
Apple,red,excellent,Unlocked,16,apple iOS,Galaxy S8,$123 
One Plus,unknow,like new,Unlocked,256,android,6,$325 
Apple,gray,like new,Unlocked,256,apple iOS,XR,$299 
Samsung,red,excellent,Unlocked,32,android,S7,$150 
Google,unknow,like new,Unlocked,128,android,pixel 3,$350 
Apple,silver,like new,At&t,64,apple iOS,IPHONE 7,$200 
Samsung,black,excellent,Unlocked,64,android,Xs MAX 64GB,$275 
Apple,unknow,excellent,Unlocked,128,apple iOS,IPHONE 6S,$375 
Apple,red,Unknown,Unlocked,256,apple iOS,iphone 8,$500 
Samsung,unknow,like new,Unlocked,64,android,Note 8,$360 
Samsung,unknow,Unknown,Unlocked,0,android,Note 10,$799 
Samsung,gray,like new,Verizon,32,android,V50 thinq,$150 
Apple,unknow,Unknown,Unlocked,256,apple iOS,Iphone X,$620 
Apple,black,like new,Unlocked,64,apple iOS,IPHONE 6S,$160 
Apple,black,Unknown,Unlocked,64,apple iOS,XR,$600 
Samsung,unknow,Unknown,Verizon,256,android,Note 10 Plus,$875 
Apple,white,excellent,Unlocked,32,apple iOS,Galaxy S6,$95 
Apple,unknow,Unknown,T-Mobile,64,apple iOS,XS,$825 
Apple,gray,like new,At&t,128,apple iOS,IPHONE 6S,$240 
Apple,unknow,like new,Unlocked,128,apple iOS,IPHONE 7 PLUS,$425 
Htc,white,like new,T-Mobile,32,android,u11,$150 
Apple,unknow,like new,T-Mobile,32,apple iOS,IPHONE 7,$350 
Apple,black,excellent,Verizon,32,apple iOS,IPHONE 6S,$150 
Apple,unknow,excellent,Unlocked,128,apple iOS,IPHONE 7,$350 
Apple,unknow,like new,Unlocked,128,apple iOS,IPHONE 7 PLUS,$300 
Google,blue,good,Unlocked,64,android,pixel 3 xl,$220 
Apple,unknow,good,Unlocked,0,apple iOS,S10,$1000 
Apple,black,like new,T-Mobile,64,apple iOS,6 PLUS,$210 
Samsung,gray,like new,Unlocked,256,android,Note 8,$375 
Apple,unknow,Unknown,Unlocked,0,apple iOS,Iphone X,$700 
Samsung,black,like new,Sprint,64,android,Galaxy s8+ plus,$150 
Apple,black,like new,Unlocked,256,apple iOS,iPhone 8 Plus,$200 
Samsung,black,like new,Unlocked,256,android,S8,$235 
Samsung,white,excellent,Unlocked,64,android,s7,$149 
Apple,black,like new,Unlocked,32,apple iOS,IPHONE 6,$149 
Apple,black,excellent,At&t,128,apple iOS,IPHONE 7 PLUS,$100 
Apple,gold,like new,At&t,128,apple iOS,IPHONE 7 PLUS,$100 
Samsung,black,good,T-Mobile,32,android,S10 plus,$50 
Apple,gold,excellent,Unlocked,32,apple iOS,IPHONE 7,$240 
Samsung,unknow,Unknown,Unlocked,0,android,note 10 plus,$1000 
Apple,black,like new,Unlocked,64,apple iOS,6 PLUS,$220 
Apple,rose,like new,Unlocked,64,apple iOS,IPHONE 6S,$180 
Apple,black,excellent,Unlocked,32,apple iOS,IPHONE 6,$99 
Apple,red,like new,Unlocked,32,apple iOS,IPHONE 6S,$129 
Apple,red,excellent,Unlocked,32,apple iOS,6 PLUS,$155 
Apple,blue,like new,At&t,128,apple iOS,IPHONE 7 PLUS,$100 
Apple,gray,like new,Unlocked,32,apple iOS,IPHONE 6S,$150 
Apple,unknow,like new,Unlocked,256,apple iOS,IPHONE 7 PLUS,$385 
Apple,red,good,T-Mobile,16,apple iOS,Galaxy S8+,$135 
Apple,gold,Unknown,Verizon,0,apple iOS,xs max,$900 
Apple,gray,excellent,Unlocked,64,apple iOS,IPHONE 6,$145 
Samsung,unknow,like new,Unlocked,64,android,s8+,$349 
Apple,unknow,Unknown,Unlocked,64,apple iOS,XS,$749 
Samsung,unknow,excellent,Unlocked,64,android,s9,$379 
Apple,rose,like new,Unlocked,16,apple iOS,6 PLUS,$140 
Apple,gray,like new,Unlocked,32,apple iOS,S9,$140 
Motorola,gray,good,Unlocked,32,android,moto  ,$100 
Apple,unknow,Unknown,Unlocked,256,apple iOS,Iphone X,$700 
Apple,silver,like new,T-Mobile,32,apple iOS,IPHONE 6S,$180 
Samsung,blue,like new,Unlocked,32,android,J7 ,$120 
Apple,unknow,Unknown,Unlocked,0,apple iOS,Iphone X,$900 
Apple,unknow,good,Unlocked,256,apple iOS,iPhone 8 Plus,$450 
Samsung,unknow,like new,Sprint,0,android,S9+,$500 
Samsung,black,excellent,At&t,16,android,7 plus,$140 
Lg,rose,good,At&t,32,android,Se,$75 
Samsung,unknow,like new,Verizon,0,android,Note 10,$850 
Apple,unknow,good,T-Mobile,256,apple iOS,Iphone X,$550 
Apple,gold,good,Unlocked,64,apple iOS,xs max,$875 
Apple,unknow,like new,T-Mobile,256,apple iOS,iphone 8,$300 
Samsung,black,like new,Unlocked,16,android,6S,$50 
Apple,gray,excellent,Unlocked,32,apple iOS,Galaxy A10E,$65 
Apple,gold,like new,Unlocked,128,apple iOS,IPHONE 7,$240 
Apple,rose,like new,Unlocked,64,apple iOS,IPHONE 6,$150 
Samsung,unknow,excellent,Unlocked,0,android,S10,$400 
Alcatel,red,excellent,Unlocked,16,android,A1523,$69 
Apple,white,good,Unlocked,64,apple iOS,IPHONE 7,$179 
Apple,red,good,T-Mobile,64,apple iOS,IPHONE 6S,$100 
Apple,unknow,like new,Unlocked,256,apple iOS,iphone 8,$330 
Apple,silver,like new,Unlocked,64,apple iOS,IPHONE 7 PLUS,$280 
Lg,red,excellent,T-Mobile,64,android,stylo 4,$50 
Samsung,unknow,Unknown,T-Mobile,0,android,Note 9,$550 
Apple,unknow,Unknown,Unlocked,0,apple iOS,xs max,$800 
Apple,unknow,Unknown,Unlocked,0,apple iOS,xs max,$800 
Apple,silver,Unknown,Unlocked,256,apple iOS,xs max,$950 
Apple,silver,Unknown,At&t,256,apple iOS,Iphone X,$650 
Motorola,gray,like new,T-Mobile,64,android,X,$220 
Motorola,black,like new,Unlocked,64,android,G975U,$270 
Apple,gray,excellent,Unlocked,8,apple iOS,s7,$80 
Samsung,gray,like new,Unlocked,32,android,s7,$80 
Sony,red,like new,Unlocked,64,android,xperia xa1,$215 
Apple,unknow,Unknown,At&t,0,apple iOS,Iphone X,$650 
Apple,unknow,fair,At&t,64,apple iOS,xs max,$450 
Apple,unknow,like new,Unlocked,512,apple iOS,XS,$1000 
Lg,white,like new,T-Mobile,32,android,7,$125 
Samsung,unknow,like new,Unlocked,256,android,s9+,$300 
Apple,blue,like new,Verizon,128,apple iOS,IPHONE 7,$250 
Apple,unknow,Unknown,T-Mobile,0,apple iOS,XS,$540 
Apple,gray,like new,Unlocked,256,apple iOS,iphone 8,$525 
Apple,rose,like new,Unlocked,128,apple iOS,IPHONE 6,$149 
Samsung,gold,excellent,Unlocked,64,android,s8,$235 
Samsung,gold,like new,Unlocked,64,android,s7,$149 
Apple,rose,like new,Unlocked,128,apple iOS,IPHONE 7,$239 
Motorola,black,good,At&t,256,android,G7,$200 
Apple,unknow,like new,At&t,32,apple iOS,IPHONE 7,$300 
Apple,gold,good,Unlocked,32,apple iOS,iPhone 6S,$85 
Apple,gray,like new,Unlocked,128,apple iOS,IPHONE 7,$240 
Apple,red,excellent,T-Mobile,64,apple iOS,XR,$375 
Apple,black,excellent,At&t,64,apple iOS,IPHONE 6,$250 
Apple,black,like new,Unlocked,32,apple iOS,IPHONE 6S,$220 
Apple,white,like new,Unlocked,2,apple iOS,5se,$65 
Apple,unknow,like new,Unlocked,64,apple iOS,iphone 8,$400 
Apple,unknow,Unknown,Unlocked,256,apple iOS,Iphone X,$790 
Samsung,red,like new,Unlocked,32,android,s7,$120 
Apple,black,good,Unlocked,64,apple iOS,iPhone XS 256GB Silver (A1920),$230 
Apple,unknow,Unknown,T-Mobile,64,apple iOS,xs max,$800 
Apple,gold,Unknown,Unlocked,256,apple iOS,iphone 8,$599 
Samsung,gold,good,Unlocked,32,android,Gear Sport,$50 
Lg,gold,good,Unlocked,16,android,S8,$100 
Motorola,gold,good,Unlocked,16,android,moto x,$40 
Samsung,blue,like new,Unlocked,16,android,s-3,$40 
Samsung,unknow,Unknown,T-Mobile,0,android,S10 plus,$600 
Samsung,unknow,like new,Unlocked,0,android,S10,$475 
Apple,black,excellent,Unlocked,128,apple iOS,IPHONE 6,$169 
Apple,unknow,Unknown,Unlocked,0,apple iOS,xs max,$800 
Apple,black,like new,Unlocked,128,apple iOS,6,$160 
Samsung,unknow,Unknown,Unlocked,0,android,S10,$1000 
Apple,black,good,Unlocked,16,apple iOS,IPHONE 6,$55 
Apple,silver,like new,Unlocked,32,apple iOS,RS988,$50 
Apple,gray,excellent,Verizon,64,apple iOS,IPHONE 6S,$200 
Lg,unknow,excellent,Unlocked,256,android,g8,$325 
apple,unknow,Unknown,T-Mobile,0,apple iOS,xs max,$800 
Apple,unknow,Unknown,Unlocked,64,apple iOS,XS,$725 
Apple,unknow,like new,Unlocked,64,apple iOS,iphone 8,$390 
Apple,unknow,like new,T-Mobile,256,apple iOS,IPHONE 7,$400 
Apple,black,like new,Sprint,32,apple iOS,6s,$110 
Apple,unknow,Unknown,At&t,256,apple iOS,Iphone X,$795 
Apple,silver,like new,Unlocked,256,apple iOS,iphone 8,$400 
Apple,unknow,like new,Unlocked,0,apple iOS,iPhone 8 Plus,$499 
Apple,gray,good,Unlocked,16,apple iOS,Xperia L1,$75 
Samsung,black,like new,Unlocked,256,android,Note 10  ,$750 
Apple,red,like new,Unlocked,0,apple iOS,IPHONE 6,$169 
Samsung,gold,like new,Unlocked,32,android,s7,$185 
Samsung,silver,excellent,Unlocked,64,android,stylo 4,$50 
Apple,gold,excellent,Unlocked,32,apple iOS,iphone 5,$65 
Apple,gold,excellent,Unlocked,16,apple iOS,IPHONE 6,$50 
Apple,rose,like new,T-Mobile,0,apple iOS,IPHONE 7,$90 
Samsung,unknow,like new,T-Mobile,0,android,Note 10 plus,$750 
Apple,red,excellent,Unlocked,16,apple iOS,IPHONE 6S,$169 
Apple,silver,like new,Unlocked,32,apple iOS,keyone,$100 
Samsung,black,like new,Unlocked,32,android,s8,$249 
Apple,gray,like new,Unlocked,64,apple iOS,IPHONE 6S,$259 
Apple,unknow,like new,Unlocked,256,apple iOS,IPHONE 7 PLUS,$429 
Samsung,red,like new,Unlocked,32,android,O,$149 
Apple,gray,Good,Unlocked,64,apple iOS,XS,$650 
Apple,blue,like new,Unlocked,64,apple iOS,IPHONE 6S,$180 
Apple,gray,like new,Unlocked,64,apple iOS,iPhone XR,$210 
Apple,unknow,Unknown,Unlocked,0,apple iOS,XS,$800 
Apple,Grey,Unknown,Unlocked,64,apple iOS,XS,$800 
Apple,gold,salvage,T-Mobile,32,apple iOS,IPHONE 6S,$120 
Apple,black,Unknown,Unlocked,64,apple iOS,XS,$650 
Samsung,unknow,like new,At&t,0,android,S10,$500 
Apple,black,like new,Unlocked,64,apple iOS,Galaxy S9,$175 
Apple,unknow,like new,At&t,64,apple iOS,IPHONE 7,$350 
Apple,unknow,like new,Unlocked,64,apple iOS,Iphone X,$550 
Apple,unknow,Unknown,Unlocked,128,apple iOS,XS,$800 
Apple,red,excellent,Unlocked,64,apple iOS,IPHONE 6S,$150 
Samsung,white,Unknown,Verizon,256,android,S10,$700 
Lg,gray,like new,Unlocked,64,android,stylo 4,$150 
Google,unknow,Unknown,Verizon,128,android,pixel 3 xl,$555 
Apple,blue,like new,Unlocked,64,apple iOS,IPHONE 6,$169 
Samsung,blue,Unknown,Unlocked,0,android,note 8,$911 
Samsung,rose,like new,Unlocked,64,android,A10,$179 
Apple,white,like new,Unlocked,64,apple iOS,iPhone 6,$55 
Apple,unknow,like new,At&t,64,apple iOS,iphone 8,$310 
Apple,unknow,Unknown,Unlocked,512,apple iOS,X Max,$700 
Samsung,blue,excellent,T-Mobile,128,android,6s Plus 64Gb,$120 
Apple,red,like new,At&t,64,apple iOS,XR,$400 
Samsung,red,like new,T-Mobile,256,android,s6 edge,$200 
Samsung,unknow,like new,Verizon,0,android,Note 10,$750 
Samsung,unknow,like new,Verizon,0,android,Note 10 Plus,$950 
Apple,gold,excellent,Unlocked,256,apple iOS,XS MAX 256,$250 
Motorola,silver,excellent,Unlocked,128,android,G7,$100 
Apple,unknow,like new,Unlocked,64,apple iOS,IPHONE 7 PLUS,$380 
Apple,blue,like new,Unlocked,32,apple iOS,6 6s 7 8 plus X XR 11 XS Max,$55 
Apple,gray,like new,Unlocked,256,apple iOS,6 PLUS,$240 
Apple,black,excellent,T-Mobile,128,apple iOS,IPHONE 6S,$200 
Samsung,unknow,like new,Unlocked,0,android,Note 8,$407 
Apple,unknow,like new,Unlocked,0,apple iOS,Iphone X,$600 
Apple,unknow,Unknown,At&t,0,apple iOS,XR,$525 
Apple,red,good,Verizon,32,apple iOS,iphone 8,$100 
Samsung,red,excellent,T-Mobile,32,android,S10 plus,$49 
Apple,unknow,like new,At&t,64,apple iOS,XS,$400 
Apple,unknow,Unknown,Unlocked,256,apple iOS,iphone 8,$500 
Apple,black,like new,Unlocked,32,apple iOS,IPHONE 6S,$200 
Apple,black,excellent,Unlocked,64,apple iOS,IPHONE 6,$200 
Apple,black,excellent,Unlocked,256,apple iOS,IPHONE 6,$169 
Apple,unknow,like new,Unlocked,0,apple iOS,Iphone X,$440 
Samsung,gray,like new,At&t,64,android,7edge,$250 
Samsung,gold,like new,At&t,256,android,7edge,$250 
Samsung,black,excellent,Unlocked,128,android,A10,$150 
Samsung,black,like new,T-Mobile,64,android,J4,$125 
Apple,unknow,Unknown,Unlocked,0,apple iOS,XS,$750 
Samsung,unknow,like new,Unlocked,256,android,s9,$350 
Apple,unknow,Unknown,Unlocked,0,apple iOS,XR,$535 
Apple,unknow,Unknown,Unlocked,0,apple iOS,iphone 8,$600 
Apple,unknow,Unknown,At&t,0,apple iOS,xs max,$1000 
Apple,silver,good,Unlocked,128,apple iOS,IPHONE 6,$135 
Apple,blue,like new,Unlocked,32,apple iOS,S-9,$193 
Apple,unknow,Unknown,Unlocked,0,apple iOS,XR,$800 
Apple,gray,like new,Sprint,128,apple iOS,IPHONE 7 PLUS,$250 
Apple,unknow,Unknown,At&t,64,apple iOS,iPhone 8 Plus,$480 
Apple,white,excellent,Unlocked,128,apple iOS,IPHONE 7,$248 
Apple,silver,excellent,Unlocked,256,apple iOS,IPHONE 7 PLUS,$280 
Apple,gray,like new,Unlocked,64,apple iOS,IPHONE 7,$225 
Apple,unknow,Unknown,Unlocked,256,apple iOS,iPhone 8 Plus,$450 
Apple,gray,like new,Unlocked,128,apple iOS,S8,$130 
Samsung,blue,like new,Unlocked,400,android,A1984 A2105 A2106 A2108,$35 
Apple,unknow,like new,Unlocked,64,apple iOS,iphone 8,$400 
Samsung,unknow,like new,Unlocked,0,android,s9 plus,$400 
Samsung,silver,like new,Verizon,32,android,J3,$100 
Apple,unknow,Unknown,Unlocked,0,apple iOS,xs max,$999 
Apple,red,like new,Unlocked,256,apple iOS,Iphone x,$200 
Samsung,white,like new,T-Mobile,64,android,S8+,$200 
Samsung,gold,like new,Unlocked,64,android,S8,$235 
Samsung,rose,excellent,Unlocked,64,android,s7,$149 
Apple,red,like new,Unlocked,16,apple iOS,IPHONE 6,$149 
Apple,gray,excellent,Unlocked,64,apple iOS,IPHONE 6 PLUS,$250 
Samsung,gray,like new,T-Mobile,64,android,A10,$179 
Samsung,unknow,like new,T-Mobile,256,android,Note 8,$349 
Motorola,red,excellent,Unlocked,64,android,X4,$190 
Samsung,red,excellent,T-Mobile,32,android,S7,$115 
Apple,black,excellent,Unlocked,64,apple iOS,IPhone X 64 GB,$165 
Apple,black,excellent,Unlocked,32,apple iOS,6 PLUS,$155 
Apple,rose,like new,Unlocked,32,apple iOS,IPHONE 6S,$129 
Apple,black,salvage,Unlocked,64,apple iOS,IPHONE 7 PLUS,$40 
Apple,black,excellent,Unlocked,64,apple iOS,IPHONE 6,$140 
Apple,red,like new,Unlocked,32,apple iOS,IPHONE 6S,$150 
Apple,gray,like new,Unlocked,64,apple iOS,IPHONE 6S,$160 
Apple,blue,good,Unlocked,32,apple iOS,iPhone 6,$65 
Apple,white,like new,Unlocked,32,apple iOS,ME341LL/A,$55 
Samsung,unknow,like new,Unlocked,64,android,Note 8,$415 
Nokia,red,good,Unlocked,128,other,e71,$50 
Motorola,rose,excellent,T-Mobile,8,android,G7,$165 
Samsung,unknow,Unknown,Unlocked,0,android,S10 plus,$749 
Apple,gold,like new,Unlocked,64,apple iOS,IPHONE 6 PLUS,$250 
Samsung,Grey,like new,Unlocked,64,android,Note 8,$325 
Apple,unknow,Unknown,Unlocked,64,apple iOS,iPhone 8 Plus,$480 
Apple,gray,excellent,Unlocked,64,apple iOS,Xr,$200 
Apple,unknow,Unknown,Unlocked,64,apple iOS,Iphone X,$499 
Samsung,red,like new,Sprint,16,android,MOTO G7 POWER,$60 
Samsung,unknow,like new,Unlocked,64,android,s8,$320 
Lg,unknow,like new,Sprint,0,android,v40,$400 
Apple,white,like new,Unlocked,128,apple iOS,IPHONE 7,$248 
Samsung,unknow,like new,Unlocked,64,android,s8,$300 
Samsung,unknow,like new,Unlocked,64,android,s8+,$349 
Apple,unknow,excellent,Unlocked,128,apple iOS,IPHONE 6S,$300 
Apple,unknow,Unknown,Unlocked,256,apple iOS,iphone 8,$500 
Apple,gold,good,T-Mobile,16,apple iOS,Iphone X,$40 
Google,red,like new,T-Mobile,64,android,Galaxy S 9 Plus,$179 
Google,white,like new,Unlocked,4,android,10,$100 
Apple,blue,good,Unlocked,128,apple iOS,IPHONE 7,$220 
Apple,gray,like new,Verizon,256,apple iOS,IPHONE 7,$280 
Apple,blue,good,Unlocked,32,apple iOS,iPhone 7,$55 
Apple,unknow,like new,T-Mobile,256,apple iOS,xs max,$800 
Samsung,black,like new,Unlocked,32,android,NOTE 5,$190 
Apple,unknow,like new,T-Mobile,512,apple iOS,xs max,$850 
Apple,unknow,excellent,Unlocked,256,apple iOS,IPHONE 7 PLUS,$380 
Apple,unknow,excellent,Unlocked,0,apple iOS,xs max,$800 
Apple,black,like new,Sprint,64,apple iOS,IPHONE 6,$150 
Apple,gold,Unknown,At&t,256,apple iOS,XS,$500 
Samsung,white,like new,Unlocked,16,android,Blade Z Max,$50 
Apple,rose,good,Unlocked,0,apple iOS,S8 Galaxy,$65 
Samsung,unknow,excellent,Unlocked,64,android,s8+,$300 
Apple,red,excellent,Unlocked,128,apple iOS,IPHONE 6S,$160 
Apple,unknow,Unknown,Unlocked,0,apple iOS,XS,$750 
Samsung,unknow,fair,At&t,0,android,Note 9,$450 
