brand,color,condition,contract,date,link,memory,mobOs,model,price,title
apple,,,unlocked,2019-10-02 17:59,https://sandiego.craigslist.org/csd/mob/d/san-diego-used-iphone-619-best-offer/6991474182.html,,apple iOS,,$500,used iphone $619 best 2/7//8 offer 16x13in san diego new galaxy too
apple,gray,like new,verizon,2019-10-02 18:01,https://sandiego.craigslist.org/csd/mob/d/la-mesa-like-new-apple-iphone-64gb/6991509686.html,64gb,apple iOS,,$400,like new apple iphone x 64gb verizon space grey
none,black,,unlocked,2019-10-02 18:03,https://sandiego.craigslist.org/csd/mob/d/san-diego-lgg2-locked-phone/6984405469.html,32 gb,android,,$55,lgg2  locked phone
apple,,,unlocked,2019-10-02 18:03,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-wanted/6990008683.html,,apple iOS,,$900,iphone wanted
none,,,att,2019-10-02 18:03,https://sandiego.craigslist.org/csd/mob/d/san-diego-one-plus-one-cellular-phone/6984405131.html,64gb,android,,$55,one plus one cellular phone
apple,,,unlocked,2019-10-02 18:59,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-cash-nuevo-usado-todas/6991493178.html,,apple iOS,,$500,iphone cash nuevo usado todas $619 condiciones se compra llamar
apple,,,unlocked,2019-10-02 19:12,https://sandiego.craigslist.org/csd/mob/d/chula-vista-do-you-have-an-old-phone/6991493187.html,,apple iOS,,$900,do you have an old phone? sell to me call now
apple,gray,excellent,unlocked,2019-10-02 19:17,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-xs-max-space-gray/6991548577.html,256 gb,apple iOS,,$799,iphone xs max space gray
apple,,,att,2019-10-02 19:20,https://sandiego.craigslist.org/ssd/mob/d/san-diego-iphone-xr/6991541317.html,,apple iOS,,$160,iphone xr
apple,rose,excellent,unlocked,2019-10-02 19:31,https://sandiego.craigslist.org/nsd/mob/d/san-diego-iphone-7-plus-256-gb/6991554105.html,256 gb,apple iOS,iPhone 7 Plus,$500,iphone 7 plus 256 gb
lg,,new,tmobile,2019-10-01 12:05,https://sacramento.craigslist.org/mob/d/sacramento-boost-mobile-lg-stylo-5-13mp/6990490627.html,32gb,android,Stylo 5,$100,*~*boost mobile lg stylo 5 13mp*~
lg,,new,tmobile,2019-10-01 10:33,https://sacramento.craigslist.org/mob/d/citrus-heights-boost-mobile-lg-g6/6986575246.html,32gb,android,LG G6,$145,*~*boost mobile lg g6 special 13mp*~*camera*32gb*
apple,gray,like new,verizon,2019-10-02 20:57,https://sandiego.craigslist.org/nsd/mob/d/escondido-iphone-8-plus-verizon/6988146199.html,64gb,apple iOS,,$480,iphone 8 plus/ verizon
lg,,new,tmobile,2019-10-01 10:33,https://sacramento.craigslist.org/mob/d/citrus-heights-boost-mobile-lg-stylo-5/6986577294.html,32gb,android,Lg stylo 5,$110,*~*boost mobile lg stylo 5 special 13mp*~*camera*32gb*
apple,,,unlocked,2019-10-02 16:39,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-needed-galaxy-also/6974332419.html,,apple iOS,,$450,iphone needed galaxy also $$6one9x3•o1•85/o•8
apple,,,unlocked,2019-10-02 16:39,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-needed-galaxy-also/6975099458.html,,apple iOS,,$619,iphone needed galaxy also $$6one9x3•o1•85/o•8
apple,,good,unlocked,2019-10-01 00:22,https://sacramento.craigslist.org/mob/d/roseville-iphone-64gb-unlocked/6990163101.html,64gb,apple iOS,Iphone X,$400,iphone x 64gb - unlocked
apple,red,excellent,unlocked,2019-10-02 15:41,https://sandiego.craigslist.org/esd/mob/d/lemon-grove-iphone-6s-64gb-factory/6976735881.html,64gb,apple iOS,IPHONE 6S,$180,iphone 6s 64gb factory unlocked for any carrier worldwide (warranty)
apple,,,unlocked,2019-10-02 16:40,https://sandiego.craigslist.org/csd/mob/d/san-diego-samsung-iphone-best-offer/6973835730.html,,apple iOS,,$400,samsung iphone best offer
apple,,new,unlocked,2019-10-01 10:58,https://sacramento.craigslist.org/mob/d/sacramento-apple-iphone-11-pro-green/6990473444.html,64gb,other,iphone 11 Pro,$1080,apple iphone 11 pro green back 64gb
apple,gold,,tmobile,2019-10-02 15:56,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-6-gold-color/6991376212.html,16gb,apple iOS,,$140,iphone 6 gold color
apple,gold,like new,att,2019-10-02 14:35,https://sandiego.craigslist.org/csd/mob/d/carlsbad-iphone-7/6991378671.html,256 gb,apple iOS,Iphone 7+,$375,iphone 7+
apple,,good,att,2019-10-01 10:36,https://sacramento.craigslist.org/mob/d/sacramento-iphone-6s/6990452655.html,,apple iOS,,$50,iphone 6s
apple,black,,unlocked,2019-10-01 10:58,https://sacramento.craigslist.org/mob/d/antelope-new-used-locked-blacklisted/6979949441.html,,apple iOS,,$1000,"new, used, locked, blacklisted, iphones, macbook wanted"
apple,,,unlocked,2019-10-02 20:41,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-wanted-call-or-txt-me/6989911247.html,,apple iOS,,$900,iphone wanted call or txt me-6l9x3o1-4-7/4-8-cashxready
apple,,good,tmobile,2019-10-02 14:43,https://sandiego.craigslist.org/nsd/mob/d/escondido-iphone-8-plus-64-gig-mobile/6991394451.html,,apple iOS,8 plus,$325,iphone 8 plus 64 gig- t-mobile/ pc metro
apple,,,unlocked,2019-10-02 20:41,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-wanted-call-or-txt/6981294064.html,,apple iOS,,$900,iphone wanted call or txt mee6l9x3o1-4-7/4-8//cashxready
apple,black,,unlocked,2019-10-01 10:58,https://sacramento.craigslist.org/mob/d/antelope-new-used-locked-blacklisted/6979949564.html,,apple iOS,,$1000,"new, used, locked, blacklisted, iphones, macbook wanted"
apple,,,unlocked,2019-10-02 20:52,https://sandiego.craigslist.org/csd/mob/d/chula-vista-do-you-have-an-old-phone/6991551283.html,,apple iOS,,$600,do you have an old phone? sell to me call now
apple,black,,unlocked,2019-10-01 10:58,https://sacramento.craigslist.org/mob/d/antelope-new-used-locked-blacklisted/6979949337.html,,apple iOS,,$1000,"new, used, locked, blacklisted, iphones, macbook wanted"
apple,,,unlocked,2019-10-02 20:27,https://sandiego.craigslist.org/csd/mob/d/chula-vista-do-you-have-an-old-phone/6991551074.html,,apple iOS,,$900,do you have an old phone? sell to me call now
samsung,black,new,verizon,2019-10-02 14:49,https://sandiego.craigslist.org/csd/mob/d/san-diego-new-samsung-galaxy-s4-sch/6987808082.html,16gb,android,,$65,💦🔥new samsung galaxy s4 sch-i545 16gb black mist (verizon) smartphon
apple,gray,like new,unlocked,2019-10-02 20:45,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-xs-max-256g-silver/6988775255.html,256gb,apple iOS,,$875,"iphone xs max 256g silver unlocked, like new"
apple,black,,unlocked,2019-10-01 10:58,https://sacramento.craigslist.org/mob/d/antelope-new-used-locked-blacklisted/6979949705.html,,apple iOS,,$1000,"new, used, locked, blacklisted, iphones, macbook wanted"
apple,black,excellent,unlocked,2019-10-02 20:53,https://sandiego.craigslist.org/csd/mob/d/el-cajon-iphone-7-32gb/6991580856.html,32gb,apple iOS,,$240,iphone 7 32gb
samsung,black,new,verizon,2019-10-02 14:50,https://sandiego.craigslist.org/csd/mob/d/san-diego-new-samsung-galaxy-s4-sch/6987808326.html,16gb,android,,$65,💦🔥new samsung galaxy s4 sch-i545 16gb black mist (verizon) smartphon
apple,,like new,unlocked,2019-10-02 14:56,https://sandiego.craigslist.org/csd/mob/d/el-cajon-iphone-7unocked/6991403920.html,,apple iOS,,$200,iphone 7..unocked
apple,,like new,att,2019-10-02 15:36,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-xs-max-att-64-gb/6991432109.html,64 gb,apple iOS,iPhone XS Max,$700,iphone xs max - at&t - 64 gb
apple,black,good,sprint,2019-10-02 15:59,https://sandiego.craigslist.org/nsd/mob/d/la-jolla-iphone-7-black-32-gb/6991429760.html,32 gb,apple iOS,iPhone 7,$110,iphone 7 black 32 gb
apple,red,excellent,unlocked,2019-10-02 15:40,https://sandiego.craigslist.org/esd/mob/d/lemon-grove-iphone-6-16gb-factory/6977359170.html,16gb,apple iOS,IPHONE 6,$125,iphone 6 16gb factory unlocked for any carrier worldwide
apple,red,excellent,unlocked,2019-10-02 15:40,https://sandiego.craigslist.org/esd/mob/d/lemon-grove-iphone-6s-32gb-factory/6983760360.html,32gb,apple iOS,IPHONE 6S,$165,iphone 6s 32gb factory unlocked for any carrier worldwide
apple,,like new,unlocked,2019-10-02 15:41,https://sandiego.craigslist.org/esd/mob/d/lemon-grove-iphone-8-64gb-like-new/6982410215.html,64gb,apple iOS,IPHONE 8,$350,iphone 8 64gb like new condition for cricket only
apple,,,sprint,2019-10-02 16:05,https://sandiego.craigslist.org/ssd/mob/d/san-diego-iphone-7-plus-like-new-with/6973736423.html,32gb,apple iOS,,$280,iphone 7 plus like new with applecare+
samsung,blue,excellent,att,2019-10-02 16:06,https://sandiego.craigslist.org/csd/mob/d/san-diego-samsung-note-5-dark-blue-32/6991451333.html,32 gb,android,Note 5,$200,"samsung note 5, dark blue, 32 gb for at&t"
motorola,black,good,att,2019-10-02 16:04,https://sandiego.craigslist.org/csd/mob/d/san-diego-motorola-moto-2nd-generation/6991450304.html,16gb,android,Moto X 2nd Gen,$80,"motorola moto x 2nd generation, 16gb,  black (at&t)"
apple,,like new,att,2019-10-02 15:41,https://sandiego.craigslist.org/esd/mob/d/lemon-grove-iphone-8-plus-64gb-like-new/6981763471.html,64gb,apple iOS,IPHONE 8 PLUS,$420,iphone 8 plus 64gb like new condition for at&t/cricket only
apple,red,excellent,unlocked,2019-10-02 16:13,https://sandiego.craigslist.org/esd/mob/d/lemon-grove-iphone-6-16gb-factory/6977195432.html,16gb,apple iOS,IPHONE 6,$125,iphone 6 16gb factory unlocked for any carrier worldwide
apple,,,unlocked,2019-10-02 16:20,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-wanted/6981716493.html,,apple iOS,,$900,iphone wanted
apple,,like new,unlocked,2019-10-02 16:13,https://sandiego.craigslist.org/esd/mob/d/lemon-grove-iphone-8-64gb-like-new/6983690032.html,64gb,apple iOS,IPHONE 8,$350,iphone 8 64gb like new condition for cricket only
apple,red,excellent,unlocked,2019-10-02 16:13,https://sandiego.craigslist.org/esd/mob/d/lemon-grove-iphone-6s-32gb-factory/6986481274.html,32gb,apple iOS,IPHONE 6S,$160,iphone 6s 32gb factory unlocked for any carrier worldwide
apple,,,unlocked,2019-10-02 16:21,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-wanted/6989903228.html,,apple iOS,,$900,iphone wanted
apple,,,unlocked,2019-10-02 16:19,https://sandiego.craigslist.org/csd/mob/d/chula-vista-do-you-have-an-old-phone/6973791200.html,,apple iOS,,$550,do you have an old phone? sell to me call now
apple,,,unlocked,2019-10-02 16:19,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-cash-nuevo-usado-todas/6989908938.html,,apple iOS,,$500,iphone cash nuevo usado todas $619 condiciones se compra llamar
apple,,,unlocked,2019-10-02 16:21,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-cash-nuevo-usado-todas/6988084693.html,,apple iOS,,$500,iphone cash nuevo usado todas $619 condiciones se compra llamar
apple,,,unlocked,2019-10-02 16:21,https://sandiego.craigslist.org/csd/mob/d/chula-vista-do-you-have-an-old-phone/6978952980.html,,apple iOS,,$900,do you have an old phone? sell to me call now
apple,,,unlocked,2019-10-02 16:21,https://sandiego.craigslist.org/csd/mob/d/chula-vista-call-me-now/6989918129.html,,apple iOS,,$900,call me now
apple,black,like new,tmobile,2019-10-02 16:23,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-256g/6991462097.html,,apple iOS,iPhone X,$600,iphone x 256g
apple,,,unlocked,2019-10-02 16:21,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-needed-galaxy-also/6985923406.html,,apple iOS,,$619,iphone needed galaxy also $$6one9x3•o1•85/o•8
apple,,,unlocked,2019-10-02 16:22,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-hmu-we-can-meet-today/6973873631.html,,apple iOS,,$600,iphone $hmu we can meet today
apple,,,unlocked,2019-10-02 16:22,https://sandiego.craigslist.org/csd/mob/d/chula-vista-do-you-have-an-old-phone/6973790289.html,,apple iOS,,$550,do you have an old phone? sell to me call now
apple,,,unlocked,2019-10-02 16:23,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-cash-nuevo-usado-todas/6972321703.html,,apple iOS,,$500,iphone cash nuevo usado todas $619 condiciones se compra llamar
apple,,,unlocked,2019-10-02 16:24,https://sandiego.craigslist.org/csd/mob/d/chula-vista-do-you-have-an-old-phone/6973767709.html,,apple iOS,,$550,do you have an old phone? sell to me call now
apple,,,unlocked,2019-10-02 16:27,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-cash-nuevo-usado-todas/6989920934.html,,apple iOS,,$500,iphone cash nuevo usado todas $619 condiciones se compra llamar
apple,,,unlocked,2019-10-02 16:24,https://sandiego.craigslist.org/csd/mob/d/chula-vista-do-you-have-an-old-phone/6989933347.html,,apple iOS,,$600,do you have an old phone? sell to me call now
samsung,,,att,2019-10-02 14:27,https://sandiego.craigslist.org/ssd/mob/d/san-ysidro-samsung-galaxy-note-9-brand/6973018266.html,,android,,$550,samsung galaxy note 9 (brand new)
apple,,,unlocked,2019-10-02 16:27,https://sandiego.craigslist.org/csd/mob/d/chula-vista-do-you-have-an-old-phone/6974922255.html,,apple iOS,,$550,do you have an old phone? sell to me call now
none,,,unlocked,2019-10-02 16:28,https://sandiego.craigslist.org/esd/mob/d/lemon-grove-iphone-cash-nuevo-usado/6989933528.html,,android,,$700,iphone cash nuevo usado todas $619 condiciones craving llamar $
apple,,,unlocked,2019-10-02 16:31,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-wanted/6989933166.html,,apple iOS,,$900,iphone wanted
apple,,,unlocked,2019-10-02 16:33,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-wanted/6989908122.html,,apple iOS,,$900,iphone wanted
apple,,,unlocked,2019-10-02 13:30,https://sandiego.craigslist.org/csd/mob/d/chula-vista-do-you-have-an-old-phone/6978952691.html,,apple iOS,,$900,do you have an old phone? sell to me call now
apple,,,unlocked,2019-10-02 13:30,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-needed-galaxy-also/6972194029.html,,apple iOS,,$619,iphone needed galaxy also $$6one9x3•o1•85/o•8
apple,,,unlocked,2019-10-02 16:27,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-cash-nuevo-usado-todas/6987843017.html,,apple iOS,,$500,iphone cash nuevo usado todas $619 condiciones se compra llamar
none,,,unlocked,2019-10-02 13:10,https://sandiego.craigslist.org/esd/mob/d/lemon-grove-iphone-cash-nuevo-usado/6991225891.html,,android,,$700,iphone cash nuevo usado todas $619 condiciones craving llamar $
apple,,,unlocked,2019-10-02 12:10,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-needed-galaxy-also/6991225674.html,,apple iOS,,$619,iphone needed galaxy also $$6one9x3•o1•85/o•8
samsung verizon,,,verizon,2019-10-02 12:29,https://sandiego.craigslist.org/csd/mob/d/san-diego-samsung-note-10-5g-new-1099/6991284720.html,,android,Note 10 5G,$1099,samsung note 10 5g new $1099
samsung,white,new,att,2019-10-02 12:32,https://sandiego.craigslist.org/nsd/mob/d/samsung-galaxy-multimedia-hub/6991276527.html,,android,,$60,samsung galaxy multimedia hub
apple,rose,,verizon,2019-10-02 12:11,https://sandiego.craigslist.org/csd/mob/d/lakeside-iphone-7/6987752255.html,32gb,apple iOS,,$250,iphone 7
apple,gold,,tmobile,2019-10-02 12:35,https://sandiego.craigslist.org/csd/mob/d/san-diego-32gb-iphone-7-mobile/6991234988.html,32gb,apple iOS,,$250,32gb iphone 7 t-mobile
apple,,,unlocked,2019-10-02 11:37,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-needed-galaxy-also/6991177597.html,,apple iOS,,$619,iphone needed galaxy also $$6one9x3•o1•85/o•8
apple,white,good,verizon,2019-10-02 11:37,https://sandiego.craigslist.org/csd/mob/d/chula-vista-iphone-256-gb/6991238557.html,256 gb,apple iOS,iPhone X,$900,iphone x 256 gb
none,,,att,2019-10-02 11:43,https://sandiego.craigslist.org/csd/mob/d/san-diego-voice-activated-micro/6974207118.html,,other,,$40,voice activated micro cassette tape recorder - $50 (san diego)
apple,rose,like new,unlocked,2019-10-02 11:50,https://sandiego.craigslist.org/esd/mob/d/el-cajon-iphone-xs-max-gold-64gb/6991250452.html,64gb,other,,$750,iphone xs max gold 64gb
apple,rose,,unlocked,2019-10-02 11:52,https://sandiego.craigslist.org/ssd/mob/d/chula-vista-iphone-7-plus-128gb/6986782553.html,128gb,apple iOS,,$300,iphone 7 plus 128gb
apple,gold,like new,unlocked,2019-10-02 12:04,https://sandiego.craigslist.org/nsd/mob/d/oceanside-iphone-xs-max-512-gb-gold/6991263033.html,512 gb,apple iOS,iPhone XS max,$750,iphone xs max 512 gb gold unlocked
apple,red,excellent,unlocked,2019-10-02 12:45,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-xr-metro-pcs/6991297953.html,,apple iOS,XR,$400,iphone xr metro pcs
apple,gold,,tmobile,2019-10-02 12:08,https://sandiego.craigslist.org/csd/mob/d/san-diego-32gb-iphone-7-mobile/6991229621.html,32gb,apple iOS,,$250,32gb iphone 7 t-mobile
apple,,,unlocked,2019-10-02 13:31,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-needed-galaxy-also/6982474404.html,,apple iOS,,$619,iphone needed galaxy also $$6one9x3•o1•85/o•8
apple,,,unlocked,2019-10-02 13:30,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-cash-nuevo-usado-todas/6987804422.html,,apple iOS,,$500,iphone cash nuevo usado todas $619 condiciones se compra llamar
apple,,,unlocked,2019-10-02 12:38,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-wanted-call-or-txt/6976716484.html,,apple iOS,,$900,iphone wanted call or txt mei6l9x3o1-4-7/4-8-xcashxready
apple,gray,,tmobile,2019-10-02 13:02,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-6-factory-unlocked/6991257283.html,16gb,apple iOS,,$140,iphone 6 factory unlocked
apple,,,unlocked,2019-10-02 13:31,https://sandiego.craigslist.org/csd/mob/d/san-diego-samsung-iphone-best-offer/6985088390.html,,apple iOS,,$400,samsung iphone best offer
apple,gray,excellent,unlocked,2019-10-02 13:36,https://sandiego.craigslist.org/esd/mob/d/lemon-grove-iphone-6s-64gb-factory/6977365926.html,64gb,apple iOS,IPHONE 6S,$175,iphone 6s 64gb factory unlocked for any carrier worldwide
apple,red,excellent,unlocked,2019-10-02 13:36,https://sandiego.craigslist.org/esd/mob/d/lemon-grove-iphone-6s-16gb-factory/6970708299.html,16gb,apple iOS,IPHONE 6S,$145,iphone 6s 16gb factory unlocked for any carrier worldwide (funciona pa
apple,,like new,att,2019-10-02 13:37,https://sandiego.craigslist.org/esd/mob/d/lemon-grove-iphone-8-plus-64gb-like-new/6984164289.html,64gb,apple iOS,IPHONE 8+,$425,iphone 8 plus 64gb like new condition for at&t/cricket only
apple,red,excellent,unlocked,2019-10-02 13:36,https://sandiego.craigslist.org/esd/mob/d/lemon-grove-iphone-6s-64gb-factory/6978053617.html,64gb,apple iOS,IPHONE 6S,$175,iphone 6s 64gb factory unlocked for any carrier worldwide
apple,red,excellent,unlocked,2019-10-02 13:37,https://sandiego.craigslist.org/esd/mob/d/lemon-grove-iphone-6s-32gb-factory/6984096845.html,32gb,apple iOS,IPHONE 6S,$160,iphone 6s 32gb factory unlocked for any carrier worldwide
apple,,like new,unlocked,2019-10-02 13:37,https://sandiego.craigslist.org/esd/mob/d/lemon-grove-iphone-8-64gb-like-new/6984162964.html,64gb,apple iOS,IPHONE 7,$335,iphone 8 64gb like new condition for cricket only
apple,gray,new,att,2019-10-02 13:40,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-xs-max-256gb-space-grey/6991343370.html,256gb,apple iOS,iPhone XS Max,$799,iphone xs max 256gb space grey
apple,red,excellent,unlocked,2019-10-02 13:37,https://sandiego.craigslist.org/esd/mob/d/lemon-grove-iphone-6-16gb-factory/6970711472.html,16gb,apple iOS,IPHONE 6,$130,iphone 6 16gb factory unlocked for any carrier worldwide
