brand,color,condition,contract,date,link,memory,mobOs,model,price,title
samsung,,,tmobile,2019-11-03 18:58,https://miami.craigslist.org/mdc/mob/d/miami-gardens-in-plastic-samsung-galaxy/7005061673.html,64gb,android,,$360,in plastic samsung galaxy s9 factory unlocked
apple,red,,unlocked,2019-11-03 18:58,https://miami.craigslist.org/mdc/mob/d/hialeah-new-nuevo-condiciones-iphone-6/7010377024.html,,apple iOS,6 Plus,$235,new nuevo condiciones iphone 6 plus unlocked desbloqueado
none,rose,excellent,unlocked,2019-11-03 19:00,https://miami.craigslist.org/brw/mob/d/pompano-beach-roses-oil-on-canvas/7011725404.html,,other,,$90,roses - oil on canvas
samsung,gray,new,tmobile,2019-11-03 19:34,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-brand-new-samsung/7011236933.html,64gb,android,,$399,brand new samsung galaxy note8 sm-n950u - 64gb - orchid grey (unlocked
none,,new,unlocked,2019-11-03 19:48,https://miami.craigslist.org/mdc/mob/d/miami-lg-nuevo/7013023582.html,,other,,$50,lg -nuevo
apple,,,tmobile,2019-11-03 20:02,https://miami.craigslist.org/mdc/mob/d/miami-beach-iphone-7-32gb-metropcs/7007415513.html,32gb,apple iOS,,$245,- iphone 7 32gb metropcs tmobile. unlocked
apple,,like new,unlocked,2019-11-03 19:59,https://miami.craigslist.org/mdc/mob/d/miami-iphone-6s-plus/7013028450.html,64 gb,apple iOS,,$250,iphone 6s plus
apple,,,sprint,2019-11-03 20:02,https://miami.craigslist.org/mdc/mob/d/miami-beach-iphone-7-plus-32gb-sprint/7007664296.html,32gb,apple iOS,,$290,- iphone 7  plus 32gb sprint boost
apple,,,att,2019-11-03 20:02,https://miami.craigslist.org/mdc/mob/d/miami-beach-iphone-8-plus-att-cricket/7007655460.html,64gb,apple iOS,,$395,iphone 8 plus at&t cricket works great
none,,like new,unlocked,2019-11-03 20:04,https://miami.craigslist.org/mdc/mob/d/miami-iphone-6s-plus/7013030915.html,,other,6S PLUS,$225,iphone 6s plus
apple,,,unlocked,2019-11-03 20:17,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-phone-64-mb/7013037511.html,,apple iOS,X,$200,i phone x 64 mb
apple,silver,,tmobile,2019-11-03 20:02,https://miami.craigslist.org/mdc/mob/d/miami-beach-firm-price-iphone-6-64gb/7007415335.html,64gb,apple iOS,,$145,firm price. iphone 6 64gb. unlocked
apple,black,,tmobile,2019-11-03 20:02,https://miami.craigslist.org/mdc/mob/d/miami-beach-iphone-7-plus-32gb-mobile/7007690759.html,32gb,apple iOS,,$290,- iphone 7  plus 32gb t-mobile. metropcs
apple,,like new,verizon,2019-11-03 20:49,https://miami.craigslist.org/brw/mob/d/venice-iphone/7013051982.html,256gb,apple iOS,Xs,$550,iphone
apple,rose,excellent,sprint,2019-11-03 23:58,https://miami.craigslist.org/brw/mob/d/hollywood-sprintiphone8plus256gb/7013111818.html,256gb,apple iOS,,$200,!!!~sprint.....iphone....8...plus....256gb~!!!
apple,gray,like new,tmobile,2019-11-04 01:10,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-iphone-6-16gb-space/7003078309.html,16gb,apple iOS,,$125,iphone 6 16gb space grey/black gsm factory unlocked.
apple,black,excellent,unlocked,2019-11-04 06:48,https://miami.craigslist.org/mdc/mob/d/homestead-iphone/7013171680.html,64gb,apple iOS,,$400,iphone x
apple,gray,like new,unlocked,2019-11-03 22:09,https://miami.craigslist.org/brw/mob/d/hollywood-iphone-xs-max/7013080717.html,,apple iOS,A1921 -MT622LL,$1000,iphone xs max
apple,black,excellent,tmobile,2019-11-03 23:08,https://miami.craigslist.org/pbc/mob/d/pompano-beach-iphone-7-plus-32gb-mobile/7013103514.html,32gb,apple iOS,7 Plus,$240,iphone 7 plus 32gb t-mobile
apple,gray,excellent,unlocked,2019-11-03 23:48,https://miami.craigslist.org/mdc/mob/d/miami-iphone-space-gray/7013111886.html,64gb,apple iOS,X,$300,iphone x space gray
apple,gold,,unlocked,2019-11-04 07:26,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-unlocked-cracked-screen/7007118437.html,,apple iOS,IPHONE 6,$60,unlocked cracked screen apple iphone 6 gold gsm & cdma
apple,gray,like new,unlocked,2019-11-03 17:43,https://miami.craigslist.org/mdc/mob/d/miami-beach-like-new-iphone-unlocked/7012903477.html,256gb,apple iOS,,$210,like new iphone x unlocked.
apple,black,,unlocked,2019-11-03 12:56,https://miami.craigslist.org/mdc/mob/d/miami-iphone-7-plus-128gb-unlocked/7012767825.html,128gb,apple iOS,,$360,iphone 7 plus 128gb unlocked! excellent condition!
apple,,,unlocked,2019-11-03 12:04,https://miami.craigslist.org/mdc/mob/d/miami-iphone-8-plus-256-gb-unlocked/7012730534.html,256 gb,apple iOS,,$500,iphone 8 plus 256 gb unlocked
apple,,new,unlocked,2019-11-03 13:26,https://miami.craigslist.org/mdc/mob/d/fort-lauderdale-iphone-11-pro-max/7007451207.html,64gb,apple iOS,,$836,iphone 11 pro max
apple,,,unlocked,2019-11-03 13:30,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-iphone-se-32g/7011180290.html,,apple iOS,,$80,iphone se 32g
apple,,,unlocked,2019-11-03 13:30,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-phone-se-32gb/7008464149.html,32gb,apple iOS,,$80,i phone se 32gb
apple,gold,,unlocked,2019-11-03 14:05,https://miami.craigslist.org/mdc/mob/d/miami-unlocked-white-and-gold-iphone-7/7009472145.html,,apple iOS,,$200,unlocked white and gold iphone 7
apple,rose,like new,verizon,2019-11-03 13:49,https://miami.craigslist.org/mdc/mob/d/hialeah-apple-iphone-7-32gb-rose-gold/6994423034.html,32gb,apple iOS,7,$200,"apple iphone 7, 32gb, rose gold - verizon/unlocked -$200"
apple,gray,,unlocked,2019-11-03 10:01,https://miami.craigslist.org/mdc/mob/d/miami-beach-iphone-6-plus-16-gb/7012608040.html,16 gb,apple iOS,iPhone 6 PLUS,$160,iphone 6 plus 16 gb unlocked silver gray
apple,black,like new,unlocked,2019-11-03 10:06,https://miami.craigslist.org/mdc/mob/d/miami-beach-iphone-8-64gb-unlocked/7012607210.html,64gb,apple iOS,iPhone 8,$350,iphone 8 64gb  unlocked excellent !!! black
apple,,excellent,unlocked,2019-11-03 07:57,https://miami.craigslist.org/brw/mob/d/miami-great-iphone-xr-with-256gb-apple/7006477868.html,256gb,apple iOS,,$220,great iphone xr with 256gb apple unlocked accessories 12m warranty
coolpad legacy,,new,tmobile,2019-11-03 10:15,https://miami.craigslist.org/pbc/mob/d/west-palm-beach-mobile-motorola-e5-plus/7012648994.html,,android,T-Mobile only,$120,t mobile motorola e5 plus smartphone
apple,red,,unlocked,2019-11-03 10:41,https://miami.craigslist.org/mdc/mob/d/hialeah-new-condition-iphone-6-plus/7006417941.html,,apple iOS,6 Plus,$235,new condition iphone 6 plus (unlocked)
apple,,,att,2019-11-03 01:29,https://miami.craigslist.org/mdc/mob/d/miami-unlocked-iphone-new-8-plus-256gigs/7012536537.html,,apple iOS,,$200,unlocked '🍎 iphone new📱' 8 plus 256gigs'''🔥
apple,,new,unlocked,2019-11-03 07:40,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-iphone-new-screens/7007778571.html,,apple iOS,,$59,iphone new screens
none,,,tmobile,2019-11-03 08:10,https://miami.craigslist.org/brw/mob/d/new-lg-v30-mobile/7012599192.html,,android,,$325,new lg v30 t-mobile
apple,,,unlocked,2019-11-02 21:17,https://miami.craigslist.org/pbc/mob/d/lake-worth-must-sell-bunch-of-wires/7012439584.html,,apple iOS,,$800,must sell bunch of wires - email me
samsung,,like new,unlocked,2019-11-02 21:48,https://miami.craigslist.org/mdc/mob/d/hialeah-samsung-galaxy-note-8-factory/7012439405.html,,android,,$380,samsung galaxy note 8 factory unlocked
samsung,,new,unlocked,2019-11-02 17:40,https://miami.craigslist.org/mdc/mob/d/hialeah-samsung-s10-plus-128gb-brand-new/7012369377.html,128gb,android,S10 plus 128 gb,$800,samsung s10 plus 128gb brand new!!
samsung,,excellent,unlocked,2019-11-02 17:48,https://miami.craigslist.org/brw/mob/d/pompano-beach-samsung-sm-g550t1/7012373725.html,8gb,android,SM-G550T1,$59,samsung  sm-g550t1
none,,,unlocked,2019-11-02 18:16,https://miami.craigslist.org/mdc/mob/d/hialeah-iphone-7-unlocked-perfect-like/7012379288.html,,android,,$200,iphone 7 - unlocked  - perfect like new condition
apple,red,,unlocked,2019-11-02 18:23,https://miami.craigslist.org/mdc/mob/d/north-miami-beach-new-condition-iphone/7012386214.html,,apple iOS,7 Plus,$350,new condition iphone 7 plus factory unlocked any carrier
samsung,,,unlocked,2019-11-02 19:01,https://miami.craigslist.org/pbc/mob/d/pompano-beach-galaxy-a20/7012415009.html,,android,,$200,galaxy a20
apple,red,,unlocked,2019-11-02 18:54,https://miami.craigslist.org/mdc/mob/d/miami-gardens-new-condition-iphone-6s/7012385430.html,,apple iOS,6S,$190,new condition iphone 6s factory unlocked any carrier
samsung,,,tmobile,2019-11-02 19:16,https://miami.craigslist.org/mdc/mob/d/miami-beach-new-condition-samsung/7012389165.html,64gb,android,S9 Plus,$399,new condition samsung galaxy s9 plus factory unlocked s9+
none,,,unlocked,2019-11-02 19:36,https://miami.craigslist.org/mdc/mob/d/hialeah-motorola-unlocked-banda-3g-4g/7012380773.html,,android,,$150,motorola unlocked banda 3g-4g para cuba
apple,gray,,unlocked,2019-11-02 19:47,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-new-condition-factory/7012387785.html,,apple iOS,X,$550,new condition factory unlocked iphone x iphone 10 space gray silver
samsung,,new,unlocked,2019-11-02 19:38,https://miami.craigslist.org/mdc/mob/d/hialeah-samsung-galaxy-a10s-unlocked-new/7012382705.html,,android,,$180,samsung galaxy a10s unlocked new
apple,rose,like new,verizon,2019-11-02 20:09,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-iphone-8-plus/7012448970.html,256 gb,apple iOS,8 Plus,$450,iphone 8 plus
samsung,,,tmobile,2019-11-02 20:06,https://miami.craigslist.org/mdc/mob/d/miami-beach-new-condition-samsung/7012390935.html,64gb,android,S8,$260,new condition samsung galaxy s8 factory unlocked verizon at&t t-mobile
xiaomi redmi,red,new,unlocked,2019-11-02 21:00,https://miami.craigslist.org/mdc/mob/d/miami-xiaomi-note-8-pro/7012434598.html,6gb,android,NOTE 8 PRO,$255,xiaomi note 8 pro
samsung,,like new,unlocked,2019-11-02 21:48,https://miami.craigslist.org/brw/mob/d/hialeah-samsung-galaxy-j/7008413119.html,,android,,$120,samsung galaxy j4   - 32 g
none,,,unlocked,2019-11-02 21:48,https://miami.craigslist.org/brw/mob/d/hialeah-lg-stylo-4g/7008422828.html,,android,,$110,lg stylo 4g
apple,,,unlocked,2019-11-02 22:11,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-phone-se-32g/7012459999.html,,apple iOS,,$80,i phone se 32g
apple,gray,,unlocked,2019-11-02 23:03,https://miami.craigslist.org/mdc/mob/d/clarcona-iphone-8-plus-256gb-space-grey/7012482789.html,256gb,apple iOS,,$225,#@#♞❤❤iphone 8 plus 256gb space♞❤❤ grey) like new♞❤❤@#@
apple,,,att,2019-11-02 22:28,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-att-iphone-32g/7012461116.html,,apple iOS,,$150,att iphone 32g
none,,,att,2019-11-02 22:16,https://miami.craigslist.org/mdc/mob/d/boca-raton-listing-for-sale-intel-and/7012474837.html,,android,,$950,listing for sale intel and i have no use anymore
none,,,tmobile,2019-11-02 23:10,https://miami.craigslist.org/pbc/mob/d/lake-worth-mobile-prepaid-card/6998378322.html,,other,,$75,t-mobile prepaid card
apple,blue,new,unlocked,2019-11-02 23:45,https://miami.craigslist.org/mdc/mob/d/miami-new-bose-quietcontrol-30/7012521196.html,,apple iOS,,$60,new bose quietcontrol 30 bluetooth wireless
samsung,,like new,tmobile,2019-10-31 20:44,https://lasvegas.craigslist.org/mob/d/las-vegas-tmobile-unlocked-galaxy/7005155316.html,,android,GALAXY S10e..128GB,$350,tmobile unlocked galaxy s10e..mint condition.. $350.00.
apple,,,unlocked,2019-10-31 21:49,https://lasvegas.craigslist.org/mob/d/las-vegas-medical-canabis/7011220752.html,,apple iOS,,$1050,medical canabis
none,,,unlocked,2019-11-03 00:25,https://miami.craigslist.org/mdc/mob/d/miami-just-1-available-lightning-cable/7012500275.html,,android,,$900,just 1 available lightning cable and perfect for kids
apple,,new,unlocked,2019-11-01 04:50,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-xs-max-512gb-unlocked/7011256149.html,512gb,apple iOS,XS MAX,$850,iphone xs max 512gb unlocked
apple,,like new,att,2019-10-31 21:07,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-7-plus-256gb-att/6996223295.html,256gb,apple iOS,IPHONE 7 PLUS UNLOCKED,$335,iphone 7 plus 256gb  at&t unlocked..excellent condition.. $335.00.
apple,gray,,sprint,2019-11-03 01:28,https://miami.craigslist.org/mdc/mob/d/miami-iphone-6s-sprint-64gb-silver/7010613217.html,64gb,apple iOS,,$60,iphone 6s sprint 64gb silver
apple,,new,tmobile,2019-11-02 23:58,https://miami.craigslist.org/brw/mob/d/hallandale-apple-iphone-xr-128gb-att/7012508201.html,128gb,apple iOS,IPHONE XR 128 GB,$650,apple iphone xr 128gb at&t t-mobile verizon cdma gsm unlocked new!
apple,rose,excellent,att,2019-10-31 23:08,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-6s-plus-64gb-rose-gold/7011214732.html,64gb,apple iOS,,$240,iphone 6s plus 64gb rose gold at&t/cricket
apple,black,,unlocked,2019-11-03 08:17,https://miami.craigslist.org/pbc/mob/d/delray-beach-brand-new-in-box-iphone-gig/6993328638.html,,apple iOS,,$475,brand new in box iphone 7+ 128 gig
xiaomi,blue,new,unlocked,2019-11-01 03:49,https://lasvegas.craigslist.org/mob/d/las-vegas-redmi-7-comet-blue-3gb-ram-32/7011259001.html,3gb,android,Redmi 7,$140,"redmi 7 comet blue 3gb ram, 32 gb rom"
apple,red,,att,2019-11-03 00:04,https://miami.craigslist.org/brw/mob/d/pompano-beach-clean-looking-iphone/7012507539.html,,apple iOS,,$800,clean looking iphone - never been used
samsung,,like new,verizon,2019-11-01 03:54,https://lasvegas.craigslist.org/mob/d/las-vegas-samsung-galaxy-s7-unlocked/7011256175.html,,android,Galaxy S7,$200,samsung galaxy s7 unlocked
none,,,unlocked,2019-11-03 01:02,https://miami.craigslist.org/mdc/mob/d/boca-raton-clean-like-new-hdmi-cords/7012514616.html,,android,,$950,clean like new hdmi cords and works like it should
apple,,like new,unlocked,2019-11-03 08:32,https://miami.craigslist.org/mdc/mob/d/miami-beach-iphone-6-16gb-unlocked-5/6994333172.html,16gb,apple iOS,6,$550,iphone 6 16gb unlocked x 5 (five)
apple,red,excellent,att,2019-11-01 07:43,https://lasvegas.craigslist.org/mob/d/las-vegas-fresh-passcode-allsmarti/7007516931.html,,apple iOS,,$900,fres$$%^h passcode a_ll==smart==i-phhones--glaxx-y @@!
apple,black,like new,unlocked,2019-11-03 08:32,https://miami.craigslist.org/mdc/mob/d/miami-beach-iphone-7-32gb-unlocked-black/7009563244.html,32gb,apple iOS,iPhone 7,$210,iphone 7  32gb unlocked black
lg,black,like new,tmobile,2019-11-03 08:29,https://miami.craigslist.org/brw/mob/d/lg-g6-mobile-black-h872/7012602854.html,4 gb,android,G6 H872,$225,lg g6 t-mobile - black h872
moment,,like new,unlocked,2019-11-01 09:27,https://lasvegas.craigslist.org/mob/d/las-vegas-moment-smartphone-lens/7011445105.html,,other,18mm Wide Angle,$40,moment smartphone lens
apple,,excellent,verizon,2019-11-01 09:04,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-7-verizon/7009169758.html,,apple iOS,,$250,iphone 7 verizon
apple,white,like new,unlocked,2019-11-03 08:55,https://miami.craigslist.org/mdc/mob/d/miami-beach-iphone-8-64gb-unlocked/7012607804.html,64gb,apple iOS,iPhone 8,$350,"iphone 8 64gb unlocked excellent condition,  white"
apple,black,like new,unlocked,2019-11-03 08:59,https://miami.craigslist.org/pbc/mob/d/west-palm-beach-apple-iphone-256-gb/7007990026.html,256 gb,apple iOS,,$695,apple iphone x 256 gb black- sim(jevvy) unlocked
apple,gold,like new,sprint,2019-11-03 08:59,https://miami.craigslist.org/pbc/mob/d/west-palm-beach-apple-iphone-7-plus/7001953730.html,128gb,apple iOS,,$345,apple iphone 7 plus  128gb gold  sprint/boost
samsung,,good,unlocked,2019-11-03 09:05,https://miami.craigslist.org/pbc/mob/d/boca-raton-samsung-galaxy-s8/7004657923.html,,android,SM-G950F,$220,samsung galaxy s8
samsung,black,like new,unlocked,2019-11-03 09:10,https://miami.craigslist.org/pbc/mob/d/west-palm-beach-samsung-galaxy-s9-plus/7005195769.html,64gb,android,S9 Plus  64gb Midnight Black,$420,samsung galaxy  s9 plus midnight black 64gb  unlocked
apple,gold,excellent,sprint,2019-11-01 10:09,https://lasvegas.craigslist.org/mob/d/sloan-up-for-sale-is-factory-unlocked/7011378823.html,4 gb,apple iOS,,$350,up for sale is a factory unlocked iphone xs max 64gig in gold ram 4 gb
samsung,blue,new,tmobile,2019-11-03 09:10,https://miami.craigslist.org/pbc/mob/d/west-palm-beach-samsung-galaxy-s10-blue/6997162459.html,128gb,android,S10 128gb blue,$595,samsung galaxy  s10 blue 128gb  t-mobile/metro/simple
apple,,like new,att,2019-11-01 10:11,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-5c-unlocked/6991918313.html,32 gb,apple iOS,5C,$250,iphone 5c unlocked
apple,,excellent,unlocked,2019-11-03 09:33,https://miami.craigslist.org/brw/mob/d/pompano-beach-iphone-7-plus-128-gb/7007481505.html,128 gb,apple iOS,,$280,*** iphone 7 plus 128 gb - factory unlocked
apple,,good,tmobile,2019-11-03 09:59,https://miami.craigslist.org/pbc/mob/d/west-palm-beach-moblie-samsung-s4/7007537337.html,,android,T moblie only,$45,t moblie samsung s4 smartphone
none,,,att,2019-11-02 16:48,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-mint-battery-not-going/7012284829.html,,other,,$950,mint battery not going to last at this price
none,,,att,2019-11-02 13:52,https://miami.craigslist.org/mdc/mob/d/fort-lauderdale-good-condition/6996809410.html,,android,,$1000,good condition batteries / perfect for kids
samsung galaxy,red,new,unlocked,2019-11-02 14:29,https://miami.craigslist.org/mdc/mob/d/miami-samsung-galaxy-j2-core-16gb/7012178720.html,16gb,android,J2 CORE 16GB,$99,samsung galaxy j2 core 16gb
apple,,new,unlocked,2019-11-02 14:49,https://miami.craigslist.org/mdc/mob/d/miami-iphone-nuevo/7012244900.html,,apple iOS,,$350,iphone x -nuevo
none,,,unlocked,2019-11-02 15:06,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-selling-now-keyboard/7012210316.html,,android,,$800,selling now keyboard and mouse and let's talk
samsung,,like new,unlocked,2019-11-02 15:30,https://miami.craigslist.org/mdc/mob/d/opa-locka-galaxy-j2-prime/7012271939.html,,android,,$110,galaxy j2 prime
apple,rose,excellent,att,2019-10-31 20:36,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-6s-plus-64gb-rose-gold/7011191161.html,64gb,apple iOS,,$240,iphone 6s plus 64gb rose gold at&t/cricket
apple,red,new,unlocked,2019-10-31 15:22,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-8/7006445351.html,864gb,apple iOS,,$420,iphone 8 ♥
samsung,,new,unlocked,2019-11-02 15:56,https://miami.craigslist.org/mdc/mob/d/miami-samsung-galaxy-s8-plus-unlocked/7010224871.html,64gb,android,,$349,samsung galaxy s8 plus unlocked warranty
none,,,att,2019-11-02 16:10,https://miami.craigslist.org/brw/mob/d/fort-lauderdale-clean-looking-intel/7012224101.html,,android,,$1000,clean looking intel - make me an offer
apple,red,new,unlocked,2019-10-31 15:26,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-8/7003014997.html,864gb,apple iOS,,$420,▐ iphone 8▐
apple,rose,excellent,att,2019-10-31 15:43,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-6s-plus-64gb-rose-gold/7011038371.html,64gb,apple iOS,,$240,iphone 6s plus 64gb rose gold at&t/cricket
apple,,new,tmobile,2019-10-31 16:07,https://lasvegas.craigslist.org/mob/d/las-vegas-new-iphone-7/7011105813.html,32gb,apple iOS,,$225,new iphone 7
