BRAND,COLOUR,CONDITION,CONTRACT,MEMORY,MOBOS,MODEL,PRICE
Samsung,unknow,3.0,Unlocked,128,android,Note 9,550.0
Apple,black,4.0,Unlocked,32,apple ios,IPHONE 6S,170.0
Apple,unknow,4.0,Unlocked,0,apple ios,XR,430.0
Alcatel,blue,4.0,Unlocked,2,android,One Remix,50.0
Apple,unknow,3.0,Unlocked,256,apple ios,xs max,800.0
Samsung,black,5.0,Unlocked,32,android,G7/G710VM,100.0
Samsung,unknow,3.0,At&t,0,android,s10,775.0
Apple,red,4.0,Unlocked,128,apple ios,IPHONE 6S,210.0
Apple,gray,4.0,Unlocked,2,apple ios,Rebel 4,50.0
Apple,white,4.0,Unlocked,64,apple ios,IPHONE 6S,180.0
Samsung,unknow,5.0,Verizon,256,android,note 5,300.0
Apple,gray,4.0,Unlocked,32,apple ios,IPHONE 6S,150.0
Samsung,unknow,3.0,At&t,0,android,S8+,500.0
Samsung,unknow,3.0,At&t,0,android,S8+,500.0
Apple,white,4.0,Unlocked,128,apple ios,6 PLUS,200.0
Apple,gray,4.0,Unlocked,64,apple ios,IPHONE 6,250.0
Apple,gray,4.0,Unlocked,128,apple ios,6 PLUS,200.0
Lg,red,4.0,T-Mobile,16,android,Pixel XL 2 XL,80.0
Lg,red,5.0,T-Mobile,32,android,Galaxy,60.0
Apple,gold,4.0,Verizon,256,apple ios,xs max,890.0
Samsung,unknow,3.0,At&t,512,android,S10 plus,500.0
Apple,gold,5.0,At&t,64,apple ios,IPHONE 6S,225.0
apple,silver,5.0,T-Mobile,32,apple ios,6S,79.0
Samsung,gray,4.0,T-Mobile,64,android,A10,179.0
Apple,black,5.0,At&t,128,apple ios,IPHONE 7 PLUS,100.0
Apple,gray,5.0,At&t,128,apple ios,IPHONE 7 PLUS,100.0
Apple,red,4.0,Unlocked,64,apple ios,iphone 8,350.0
Samsung,unknow,3.0,Unlocked,0,android,note 10 plus,949.0
Samsung,unknow,3.0,At&t,0,android,Note 10 Plus,949.0
Apple,blue,4.0,Unlocked,64,apple ios,IPHONE 6S,225.0
Apple,gold,5.0,Unlocked,128,apple ios,IPHONE 7,275.0
Samsung,unknow,4.0,Unlocked,0,android,s9,500.0
Samsung,black,5.0,T-Mobile,32,android,J7 ,110.0
Samsung,red,4.0,T-Mobile,16,android,J3,50.0
Apple,silver,4.0,T-Mobile,16,apple ios,LG-H790,50.0
Apple,silver,5.0,Unlocked,256,apple ios,Iphone X,650.0
Apple,red,5.0,Unlocked,64,apple ios,IPHONE 6S,150.0
Apple,black,4.0,At&t,64,apple ios,IPHONE 7 PLUS,100.0
Lg,gold,2.0,T-Mobile,64,android,stylo 4,70.0
Apple,gray,4.0,Unlocked,256,apple ios,Iphone X,650.0
Samsung,unknow,4.0,T-Mobile,0,android,S10 plus,725.0
Apple,white,4.0,Unlocked,64,apple ios,IPHONE 6S,180.0
Samsung,gold,4.0,Verizon,32,android,s7,100.0
Samsung,unknow,4.0,T-Mobile,0,android,s9+,490.0
Samsung,white,4.0,Verizon,64,android,s6,100.0
Apple,red,4.0,Unlocked,256,apple ios,IPHONE 7 PLUS,280.0
Apple,black,5.0,Unlocked,256,apple ios,IPHONE 7,240.0
Apple,black,4.0,Unlocked,64,apple ios,IPHONE 7,250.0
Apple,gold,4.0,Unlocked,64,apple ios,IPHONE 7,275.0
Samsung,black,5.0,Unlocked,64,android,s9,390.0
Apple,red,5.0,Unlocked,256,apple ios,IPHONE 7,299.0
Apple,gray,4.0,T-Mobile,128,apple ios,Iphone xs max,225.0
Apple,unknow,4.0,Unlocked,0,apple ios,Iphone 8+,430.0
Samsung,black,5.0,Verizon,16,android,J3,50.0
Samsung,red,4.0,Verizon,16,android,J3,50.0
Apple,black,4.0,Unlocked,16,apple ios,S7,65.0
Apple,red,4.0,Unlocked,256,apple ios,XR,299.0
Apple,red,3.0,Verizon,128,apple ios,XR,600.0
Apple,blue,4.0,T-Mobile,16,apple ios,Iphone X,40.0
Apple,red,5.0,Unlocked,16,apple ios,IPHONE 7 PLUS,100.0
Apple,unknow,4.0,T-Mobile,128,apple ios,XR,600.0
Samsung,silver,5.0,Unlocked,64,android,s5,50.0
Samsung,unknow,4.0,T-Mobile,128,android,S8+,300.0
Lg,gray,4.0,T-Mobile,64,android,V30,230.0
Samsung,unknow,3.0,T-Mobile,0,android,note 10 plus,850.0
Apple,silver,4.0,Unlocked,32,apple ios,iphone 6 plus,55.0
Apple,unknow,3.0,Unlocked,0,apple ios,XR,600.0
Apple,Grey,4.0,Unlocked,64,apple ios,6 PLUS,300.0
Samsung,unknow,4.0,Verizon,256,android,note 10 plus,999.0
Apple,unknow,3.0,T-Mobile,64,apple ios,iPhone 8 Plus,450.0
Apple,black,4.0,Verizon,64,apple ios,IPHONE 7,230.0
Samsung,gray,5.0,At&t,128,android,A10,140.0
Samsung,red,4.0,At&t,64,android,A10,140.0
Samsung,unknow,3.0,Verizon,0,android,S10,650.0
Apple,gold,4.0,Unlocked,128,apple ios,IPHONE 7,300.0
Apple,unknow,3.0,Unlocked,512,apple ios,XS,990.0
Htc,blue,2.0,T-Mobile,32,android,8 64 gb,140.0
Motorola,red,5.0,Unlocked,32,android,G7,190.0
Motorola,gray,4.0,T-Mobile,64,android,v20,75.0
Motorola,gold,4.0,T-Mobile,16,android,e4,70.0
Alcatel,rose,5.0,T-Mobile,64,android,4s,110.0
Htc,rose,5.0,Unlocked,32,android,6,70.0
Alcatel,red,4.0,T-Mobile,16,android,fierc xl,50.0
Alcatel,red,4.0,T-Mobile,16,android,5,50.0
Lg,rose,5.0,T-Mobile,16,android,l70,50.0
Lg,red,4.0,T-Mobile,32,android,k20,100.0
Apple,black,3.0,T-Mobile,64,apple ios,Iphone X,600.0
Apple,unknow,3.0,Unlocked,64,apple ios,XS,550.0
Lg,gray,5.0,T-Mobile,32,android,k0,120.0
Apple,gray,4.0,T-Mobile,128,apple ios,IPHONE 7,210.0
Apple,gray,4.0,Unlocked,256,apple ios,IPHONE 7 PLUS,299.0
Apple,gray,5.0,Unlocked,128,apple ios,IPHONE 6S,130.0
Apple,white,4.0,Unlocked,64,apple ios,IPHONE 6,129.0
Lg,red,5.0,T-Mobile,64,android,Galaxy,60.0
Apple,gold,5.0,Unlocked,128,apple ios,Zenfone 3 Zoom,100.0
Samsung,unknow,4.0,Unlocked,0,android,Note 9,479.0
Lg,rose,4.0,T-Mobile,64,android,x8,90.0
Apple,gold,4.0,Unlocked,128,apple ios,V30,100.0
Samsung,gold,5.0,T-Mobile,64,android,Note 5,100.0
Huawei,silver,4.0,Unlocked,256,android,SM-N950U,200.0
Samsung,black,5.0,T-Mobile,64,android,Galaxy S6 Edge,100.0
Apple,unknow,3.0,At&t,64,apple ios,xs max,575.0
Samsung,unknow,4.0,Unlocked,0,android,s9+,500.0
Apple,gray,4.0,Unlocked,128,apple ios,IPHONE 6S,150.0
Samsung,silver,5.0,Unlocked,128,android,A1921,249.0
Apple,silver,4.0,Unlocked,32,apple ios,6 PLUS,155.0
Samsung,unknow,5.0,At&t,0,android,S10 plus,499.0
One Plus,black,5.0,Unlocked,128,android,6,360.0
Apple,red,5.0,Unlocked,16,apple ios,Galaxy S8,123.0
One Plus,unknow,4.0,Unlocked,256,android,6,325.0
Apple,gray,4.0,Unlocked,256,apple ios,XR,299.0
Samsung,red,5.0,Unlocked,32,android,S7,150.0
Google,unknow,4.0,Unlocked,128,android,pixel 3,350.0
Apple,silver,4.0,At&t,64,apple ios,IPHONE 7,200.0
Samsung,black,5.0,Unlocked,64,android,Xs MAX 64GB,275.0
Apple,unknow,5.0,Unlocked,128,apple ios,IPHONE 6S,375.0
Apple,red,3.0,Unlocked,256,apple ios,iphone 8,500.0
Samsung,unknow,4.0,Unlocked,64,android,Note 8,360.0
Samsung,unknow,3.0,Unlocked,0,android,Note 10,799.0
Samsung,gray,4.0,Verizon,32,android,V50 thinq,150.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,620.0
Apple,black,4.0,Unlocked,64,apple ios,IPHONE 6S,160.0
Apple,black,3.0,Unlocked,64,apple ios,XR,600.0
Samsung,unknow,3.0,Verizon,256,android,Note 10 Plus,875.0
Apple,white,5.0,Unlocked,32,apple ios,Galaxy S6,95.0
Apple,unknow,3.0,T-Mobile,64,apple ios,XS,825.0
Apple,gray,4.0,At&t,128,apple ios,IPHONE 6S,240.0
Apple,unknow,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,425.0
Htc,white,4.0,T-Mobile,32,android,u11,150.0
Apple,unknow,4.0,T-Mobile,32,apple ios,IPHONE 7,350.0
Apple,black,5.0,Verizon,32,apple ios,IPHONE 6S,150.0
Apple,unknow,5.0,Unlocked,128,apple ios,IPHONE 7,350.0
Apple,unknow,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,300.0
Google,blue,4.0,Unlocked,64,android,pixel 3 xl,220.0
Apple,unknow,4.0,Unlocked,0,apple ios,S10,1000.0
Apple,black,4.0,T-Mobile,64,apple ios,6 PLUS,210.0
Samsung,gray,4.0,Unlocked,256,android,Note 8,375.0
Apple,unknow,3.0,Unlocked,0,apple ios,Iphone X,700.0
Samsung,black,4.0,Sprint,64,android,Galaxy s8+ plus,150.0
Apple,black,4.0,Unlocked,256,apple ios,iPhone 8 Plus,200.0
Samsung,black,4.0,Unlocked,256,android,S8,235.0
Samsung,white,5.0,Unlocked,64,android,s7,149.0
Apple,black,4.0,Unlocked,32,apple ios,IPHONE 6,149.0
Apple,black,5.0,At&t,128,apple ios,IPHONE 7 PLUS,100.0
Apple,gold,4.0,At&t,128,apple ios,IPHONE 7 PLUS,100.0
Samsung,black,4.0,T-Mobile,32,android,S10 plus,50.0
Apple,gold,5.0,Unlocked,32,apple ios,IPHONE 7,240.0
Samsung,unknow,3.0,Unlocked,0,android,note 10 plus,1000.0
Apple,black,4.0,Unlocked,64,apple ios,6 PLUS,220.0
Apple,rose,4.0,Unlocked,64,apple ios,IPHONE 6S,180.0
Apple,black,5.0,Unlocked,32,apple ios,IPHONE 6,99.0
Apple,red,4.0,Unlocked,32,apple ios,IPHONE 6S,129.0
Apple,red,5.0,Unlocked,32,apple ios,6 PLUS,155.0
Apple,blue,4.0,At&t,128,apple ios,IPHONE 7 PLUS,100.0
Apple,gray,4.0,Unlocked,32,apple ios,IPHONE 6S,150.0
Apple,unknow,4.0,Unlocked,256,apple ios,IPHONE 7 PLUS,385.0
Apple,red,4.0,T-Mobile,16,apple ios,Galaxy S8+,135.0
Apple,gold,3.0,Verizon,0,apple ios,xs max,900.0
Apple,gray,5.0,Unlocked,64,apple ios,IPHONE 6,145.0
Samsung,unknow,4.0,Unlocked,64,android,s8+,349.0
Apple,unknow,3.0,Unlocked,64,apple ios,XS,749.0
Samsung,unknow,5.0,Unlocked,64,android,s9,379.0
Apple,rose,4.0,Unlocked,16,apple ios,6 PLUS,140.0
Apple,gray,4.0,Unlocked,32,apple ios,S9,140.0
Motorola,gray,4.0,Unlocked,32,android,moto  ,100.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,700.0
Apple,silver,4.0,T-Mobile,32,apple ios,IPHONE 6S,180.0
Samsung,blue,4.0,Unlocked,32,android,J7 ,120.0
Apple,unknow,3.0,Unlocked,0,apple ios,Iphone X,900.0
Apple,unknow,4.0,Unlocked,256,apple ios,iPhone 8 Plus,450.0
Samsung,unknow,4.0,Sprint,0,android,S9+,500.0
Samsung,black,5.0,At&t,16,android,7 plus,140.0
Lg,rose,4.0,At&t,32,android,Se,75.0
Samsung,unknow,4.0,Verizon,0,android,Note 10,850.0
Apple,unknow,4.0,T-Mobile,256,apple ios,Iphone X,550.0
Apple,gold,4.0,Unlocked,64,apple ios,xs max,875.0
Apple,unknow,4.0,T-Mobile,256,apple ios,iphone 8,300.0
Samsung,black,4.0,Unlocked,16,android,6S,50.0
Apple,gray,5.0,Unlocked,32,apple ios,Galaxy A10E,65.0
Apple,gold,4.0,Unlocked,128,apple ios,IPHONE 7,240.0
Apple,rose,4.0,Unlocked,64,apple ios,IPHONE 6,150.0
Samsung,unknow,5.0,Unlocked,0,android,S10,400.0
Alcatel,red,5.0,Unlocked,16,android,A1523,69.0
Apple,white,4.0,Unlocked,64,apple ios,IPHONE 7,179.0
Apple,red,4.0,T-Mobile,64,apple ios,IPHONE 6S,100.0
Apple,unknow,4.0,Unlocked,256,apple ios,iphone 8,330.0
Apple,silver,4.0,Unlocked,64,apple ios,IPHONE 7 PLUS,280.0
Lg,red,5.0,T-Mobile,64,android,stylo 4,50.0
Samsung,unknow,3.0,T-Mobile,0,android,Note 9,550.0
Apple,unknow,3.0,Unlocked,0,apple ios,xs max,800.0
Apple,unknow,3.0,Unlocked,0,apple ios,xs max,800.0
Apple,silver,3.0,Unlocked,256,apple ios,xs max,950.0
Apple,silver,3.0,At&t,256,apple ios,Iphone X,650.0
Motorola,gray,4.0,T-Mobile,64,android,X,220.0
Motorola,black,4.0,Unlocked,64,android,G975U,270.0
Apple,gray,5.0,Unlocked,8,apple ios,s7,80.0
Samsung,gray,4.0,Unlocked,32,android,s7,80.0
Sony,red,4.0,Unlocked,64,android,xperia xa1,215.0
Apple,unknow,3.0,At&t,0,apple ios,Iphone X,650.0
Apple,unknow,2.0,At&t,64,apple ios,xs max,450.0
Apple,unknow,4.0,Unlocked,512,apple ios,XS,1000.0
Lg,white,4.0,T-Mobile,32,android,7,125.0
Samsung,unknow,4.0,Unlocked,256,android,s9+,300.0
Apple,blue,4.0,Verizon,128,apple ios,IPHONE 7,250.0
Apple,unknow,3.0,T-Mobile,0,apple ios,XS,540.0
Apple,gray,4.0,Unlocked,256,apple ios,iphone 8,525.0
Apple,rose,4.0,Unlocked,128,apple ios,IPHONE 6,149.0
Samsung,gold,5.0,Unlocked,64,android,s8,235.0
Samsung,gold,4.0,Unlocked,64,android,s7,149.0
Apple,rose,4.0,Unlocked,128,apple ios,IPHONE 7,239.0
Motorola,black,4.0,At&t,256,android,G7,200.0
Apple,unknow,4.0,At&t,32,apple ios,IPHONE 7,300.0
Apple,gold,4.0,Unlocked,32,apple ios,iPhone 6S,85.0
Apple,gray,4.0,Unlocked,128,apple ios,IPHONE 7,240.0
Apple,red,5.0,T-Mobile,64,apple ios,XR,375.0
Apple,black,5.0,At&t,64,apple ios,IPHONE 6,250.0
Apple,black,4.0,Unlocked,32,apple ios,IPHONE 6S,220.0
Apple,white,4.0,Unlocked,2,apple ios,5se,65.0
Apple,unknow,4.0,Unlocked,64,apple ios,iphone 8,400.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,790.0
Samsung,red,4.0,Unlocked,32,android,s7,120.0
Apple,black,4.0,Unlocked,64,apple ios,iPhone XS 256GB Silver (A1920),230.0
Apple,unknow,3.0,T-Mobile,64,apple ios,xs max,800.0
Apple,gold,3.0,Unlocked,256,apple ios,iphone 8,599.0
Samsung,gold,4.0,Unlocked,32,android,Gear Sport,50.0
Lg,gold,4.0,Unlocked,16,android,S8,100.0
Motorola,gold,4.0,Unlocked,16,android,moto x,40.0
Samsung,blue,4.0,Unlocked,16,android,s-3,40.0
Samsung,unknow,3.0,T-Mobile,0,android,S10 plus,600.0
Samsung,unknow,4.0,Unlocked,0,android,S10,475.0
Apple,black,5.0,Unlocked,128,apple ios,IPHONE 6,169.0
Apple,unknow,3.0,Unlocked,0,apple ios,xs max,800.0
Apple,black,4.0,Unlocked,128,apple ios,6,160.0
Samsung,unknow,3.0,Unlocked,0,android,S10,1000.0
Apple,black,4.0,Unlocked,16,apple ios,IPHONE 6,55.0
Apple,silver,4.0,Unlocked,32,apple ios,RS988,50.0
Apple,gray,5.0,Verizon,64,apple ios,IPHONE 6S,200.0
Lg,unknow,5.0,Unlocked,256,android,g8,325.0
apple,unknow,3.0,T-Mobile,0,apple ios,xs max,800.0
Apple,unknow,3.0,Unlocked,64,apple ios,XS,725.0
Apple,unknow,4.0,Unlocked,64,apple ios,iphone 8,390.0
Apple,unknow,4.0,T-Mobile,256,apple ios,IPHONE 7,400.0
Apple,black,4.0,Sprint,32,apple ios,6s,110.0
Apple,unknow,3.0,At&t,256,apple ios,Iphone X,795.0
Apple,silver,4.0,Unlocked,256,apple ios,iphone 8,400.0
Apple,unknow,4.0,Unlocked,0,apple ios,iPhone 8 Plus,499.0
Apple,gray,4.0,Unlocked,16,apple ios,Xperia L1,75.0
Samsung,black,4.0,Unlocked,256,android,Note 10  ,750.0
Apple,red,4.0,Unlocked,0,apple ios,IPHONE 6,169.0
Samsung,gold,4.0,Unlocked,32,android,s7,185.0
Samsung,silver,5.0,Unlocked,64,android,stylo 4,50.0
Apple,gold,5.0,Unlocked,32,apple ios,iphone 5,65.0
Apple,gold,5.0,Unlocked,16,apple ios,IPHONE 6,50.0
Apple,rose,4.0,T-Mobile,0,apple ios,IPHONE 7,90.0
Samsung,unknow,4.0,T-Mobile,0,android,Note 10 plus,750.0
Apple,red,5.0,Unlocked,16,apple ios,IPHONE 6S,169.0
Apple,silver,4.0,Unlocked,32,apple ios,keyone,100.0
Samsung,black,4.0,Unlocked,32,android,s8,249.0
Apple,gray,4.0,Unlocked,64,apple ios,IPHONE 6S,259.0
Apple,unknow,4.0,Unlocked,256,apple ios,IPHONE 7 PLUS,429.0
Samsung,red,4.0,Unlocked,32,android,O,149.0
Apple,gray,3.0,Unlocked,64,apple ios,XS,650.0
Apple,blue,4.0,Unlocked,64,apple ios,IPHONE 6S,180.0
Apple,gray,4.0,Unlocked,64,apple ios,iPhone XR,210.0
Apple,unknow,3.0,Unlocked,0,apple ios,XS,800.0
Apple,Grey,3.0,Unlocked,64,apple ios,XS,800.0
Apple,gold,1.0,T-Mobile,32,apple ios,IPHONE 6S,120.0
Apple,black,3.0,Unlocked,64,apple ios,XS,650.0
Samsung,unknow,4.0,At&t,0,android,S10,500.0
Apple,black,4.0,Unlocked,64,apple ios,Galaxy S9,175.0
Apple,unknow,4.0,At&t,64,apple ios,IPHONE 7,350.0
Apple,unknow,4.0,Unlocked,64,apple ios,Iphone X,550.0
Apple,unknow,3.0,Unlocked,128,apple ios,XS,800.0
Apple,red,5.0,Unlocked,64,apple ios,IPHONE 6S,150.0
Samsung,white,3.0,Verizon,256,android,S10,700.0
Lg,gray,4.0,Unlocked,64,android,stylo 4,150.0
Google,unknow,3.0,Verizon,128,android,pixel 3 xl,555.0
Apple,blue,4.0,Unlocked,64,apple ios,IPHONE 6,169.0
Samsung,blue,3.0,Unlocked,0,android,note 8,911.0
Samsung,rose,4.0,Unlocked,64,android,A10,179.0
Apple,white,4.0,Unlocked,64,apple ios,iPhone 6,55.0
Apple,unknow,4.0,At&t,64,apple ios,iphone 8,310.0
Apple,unknow,3.0,Unlocked,512,apple ios,X Max,700.0
Samsung,blue,5.0,T-Mobile,128,android,6s Plus 64Gb,120.0
Apple,red,4.0,At&t,64,apple ios,XR,400.0
Samsung,red,4.0,T-Mobile,256,android,s6 edge,200.0
Samsung,unknow,4.0,Verizon,0,android,Note 10,750.0
Samsung,unknow,4.0,Verizon,0,android,Note 10 Plus,950.0
Apple,gold,5.0,Unlocked,256,apple ios,XS MAX 256,250.0
Motorola,silver,5.0,Unlocked,128,android,G7,100.0
Apple,unknow,4.0,Unlocked,64,apple ios,IPHONE 7 PLUS,380.0
Apple,blue,4.0,Unlocked,32,apple ios,6 6s 7 8 plus X XR 11 XS Max,55.0
Apple,gray,4.0,Unlocked,256,apple ios,6 PLUS,240.0
Apple,black,5.0,T-Mobile,128,apple ios,IPHONE 6S,200.0
Samsung,unknow,4.0,Unlocked,0,android,Note 8,407.0
Apple,unknow,4.0,Unlocked,0,apple ios,Iphone X,600.0
Apple,unknow,3.0,At&t,0,apple ios,XR,525.0
Apple,red,4.0,Verizon,32,apple ios,iphone 8,100.0
Samsung,red,5.0,T-Mobile,32,android,S10 plus,49.0
Apple,unknow,4.0,At&t,64,apple ios,XS,400.0
Apple,unknow,3.0,Unlocked,256,apple ios,iphone 8,500.0
Apple,black,4.0,Unlocked,32,apple ios,IPHONE 6S,200.0
Apple,black,5.0,Unlocked,64,apple ios,IPHONE 6,200.0
Apple,black,5.0,Unlocked,256,apple ios,IPHONE 6,169.0
Apple,unknow,4.0,Unlocked,0,apple ios,Iphone X,440.0
Samsung,gray,4.0,At&t,64,android,7edge,250.0
Samsung,gold,4.0,At&t,256,android,7edge,250.0
Samsung,black,5.0,Unlocked,128,android,A10,150.0
Samsung,black,4.0,T-Mobile,64,android,J4,125.0
Apple,unknow,3.0,Unlocked,0,apple ios,XS,750.0
Samsung,unknow,4.0,Unlocked,256,android,s9,350.0
Apple,unknow,3.0,Unlocked,0,apple ios,XR,535.0
Apple,unknow,3.0,Unlocked,0,apple ios,iphone 8,600.0
Apple,unknow,3.0,At&t,0,apple ios,xs max,1000.0
Apple,silver,4.0,Unlocked,128,apple ios,IPHONE 6,135.0
Apple,blue,4.0,Unlocked,32,apple ios,S-9,193.0
Apple,unknow,3.0,Unlocked,0,apple ios,XR,800.0
Apple,gray,4.0,Sprint,128,apple ios,IPHONE 7 PLUS,250.0
Apple,unknow,3.0,At&t,64,apple ios,iPhone 8 Plus,480.0
Apple,white,5.0,Unlocked,128,apple ios,IPHONE 7,248.0
Apple,silver,5.0,Unlocked,256,apple ios,IPHONE 7 PLUS,280.0
Apple,gray,4.0,Unlocked,64,apple ios,IPHONE 7,225.0
Apple,unknow,3.0,Unlocked,256,apple ios,iPhone 8 Plus,450.0
Apple,gray,4.0,Unlocked,128,apple ios,S8,130.0
Samsung,blue,4.0,Unlocked,400,android,A1984 A2105 A2106 A2108,35.0
Apple,unknow,4.0,Unlocked,64,apple ios,iphone 8,400.0
Samsung,unknow,4.0,Unlocked,0,android,s9 plus,400.0
Samsung,silver,4.0,Verizon,32,android,J3,100.0
Apple,unknow,3.0,Unlocked,0,apple ios,xs max,999.0
Apple,red,4.0,Unlocked,256,apple ios,Iphone x,200.0
Samsung,white,4.0,T-Mobile,64,android,S8+,200.0
Samsung,gold,4.0,Unlocked,64,android,S8,235.0
Samsung,rose,5.0,Unlocked,64,android,s7,149.0
Apple,red,4.0,Unlocked,16,apple ios,IPHONE 6,149.0
Apple,gray,5.0,Unlocked,64,apple ios,IPHONE 6 PLUS,250.0
Samsung,gray,4.0,T-Mobile,64,android,A10,179.0
Samsung,unknow,4.0,T-Mobile,256,android,Note 8,349.0
Motorola,red,5.0,Unlocked,64,android,X4,190.0
Samsung,red,5.0,T-Mobile,32,android,S7,115.0
Apple,black,5.0,Unlocked,64,apple ios,IPhone X 64 GB,165.0
Apple,black,5.0,Unlocked,32,apple ios,6 PLUS,155.0
Apple,rose,4.0,Unlocked,32,apple ios,IPHONE 6S,129.0
Apple,black,1.0,Unlocked,64,apple ios,IPHONE 7 PLUS,40.0
Apple,black,5.0,Unlocked,64,apple ios,IPHONE 6,140.0
Apple,red,4.0,Unlocked,32,apple ios,IPHONE 6S,150.0
Apple,gray,4.0,Unlocked,64,apple ios,IPHONE 6S,160.0
Apple,blue,4.0,Unlocked,32,apple ios,iPhone 6,65.0
Apple,white,4.0,Unlocked,32,apple ios,ME341LL/A,55.0
Samsung,unknow,4.0,Unlocked,64,android,Note 8,415.0
Nokia,red,4.0,Unlocked,128,other,e71,50.0
Motorola,rose,5.0,T-Mobile,8,android,G7,165.0
Samsung,unknow,3.0,Unlocked,0,android,S10 plus,749.0
Apple,gold,4.0,Unlocked,64,apple ios,IPHONE 6 PLUS,250.0
Samsung,Grey,4.0,Unlocked,64,android,Note 8,325.0
Apple,unknow,3.0,Unlocked,64,apple ios,iPhone 8 Plus,480.0
Apple,gray,5.0,Unlocked,64,apple ios,Xr,200.0
Apple,unknow,3.0,Unlocked,64,apple ios,Iphone X,499.0
Samsung,red,4.0,Sprint,16,android,MOTO G7 POWER,60.0
Samsung,unknow,4.0,Unlocked,64,android,s8,320.0
Lg,unknow,4.0,Sprint,0,android,v40,400.0
Apple,white,4.0,Unlocked,128,apple ios,IPHONE 7,248.0
Samsung,unknow,4.0,Unlocked,64,android,s8,300.0
Samsung,unknow,4.0,Unlocked,64,android,s8+,349.0
Apple,unknow,5.0,Unlocked,128,apple ios,IPHONE 6S,300.0
Apple,unknow,3.0,Unlocked,256,apple ios,iphone 8,500.0
Apple,gold,4.0,T-Mobile,16,apple ios,Iphone X,40.0
Google,red,4.0,T-Mobile,64,android,Galaxy S 9 Plus,179.0
Google,white,4.0,Unlocked,4,android,10,100.0
Apple,blue,4.0,Unlocked,128,apple ios,IPHONE 7,220.0
Apple,gray,4.0,Verizon,256,apple ios,IPHONE 7,280.0
Apple,blue,4.0,Unlocked,32,apple ios,iPhone 7,55.0
Apple,unknow,4.0,T-Mobile,256,apple ios,xs max,800.0
Samsung,black,4.0,Unlocked,32,android,NOTE 5,190.0
Apple,unknow,4.0,T-Mobile,512,apple ios,xs max,850.0
Apple,unknow,5.0,Unlocked,256,apple ios,IPHONE 7 PLUS,380.0
Apple,unknow,5.0,Unlocked,0,apple ios,xs max,800.0
Apple,black,4.0,Sprint,64,apple ios,IPHONE 6,150.0
Apple,gold,3.0,At&t,256,apple ios,XS,500.0
Samsung,white,4.0,Unlocked,16,android,Blade Z Max,50.0
Apple,rose,4.0,Unlocked,0,apple ios,S8 Galaxy,65.0
Samsung,unknow,5.0,Unlocked,64,android,s8+,300.0
Apple,red,5.0,Unlocked,128,apple ios,IPHONE 6S,160.0
Apple,unknow,3.0,Unlocked,0,apple ios,XS,750.0
Samsung,unknow,2.0,At&t,0,android,Note 9,450.0
Htc,white,4.0,Unlocked,64,android,Note 9,180.0
Samsung,gold,5.0,At&t,256,android,S7,89.0
Samsung,unknow,4.0,Verizon,0,android,S10,420.0
Apple,unknow,3.0,Unlocked,512,apple ios,X Max,650.0
Apple,white,4.0,Verizon,4,apple ios,IPHONE 6,180.0
Apple,gray,4.0,Unlocked,128,apple ios,IPHONE 6S,200.0
Google,unknow,3.0,Verizon,128,android,pixel 3 xl,545.0
Apple,red,3.0,At&t,0,apple ios,XR,450.0
Apple,black,4.0,Unlocked,256,apple ios,6s Plus,200.0
Samsung,unknow,4.0,T-Mobile,0,android,Note 8,400.0
Apple,silver,3.0,Verizon,256,apple ios,xs max,850.0
Samsung,gray,4.0,Unlocked,32,android,J7 ,125.0
Samsung,purple,4.0,Unlocked,64,android,S9+,360.0
Apple,black,4.0,Unlocked,32,apple ios,IPHONE 7,159.0
Samsung,gray,4.0,Verizon,16,android,J7 ,80.0
Samsung,gold,4.0,Verizon,32,android,J7 ,80.0
Apple,unknow,4.0,At&t,512,apple ios,Iphone 7+,375.0
Samsung,rose,5.0,Sprint,128,android,s8,130.0
Apple,black,5.0,Sprint,64,apple ios,Iphone X,320.0
Apple,unknow,3.0,T-Mobile,0,apple ios,Iphone X,599.0
Apple,red,4.0,Unlocked,32,apple ios,IPHONE 7,260.0
Apple,gray,4.0,Unlocked,64,apple ios,IPHONE 6S,200.0
Samsung,unknow,5.0,Unlocked,256,android,s9,380.0
Samsung,unknow,3.0,Unlocked,0,android,Note 9,490.0
Apple,blue,4.0,Unlocked,128,apple ios,IPHONE 6,149.0
Samsung,gold,4.0,Unlocked,64,android,s7,149.0
Samsung,gray,4.0,Unlocked,256,android,S8,235.0
Samsung,unknow,4.0,Unlocked,256,android,S8+,300.0
Apple,red,4.0,Sprint,64,apple ios,IPHONE 6,100.0
Apple,black,5.0,Unlocked,64,apple ios,IPHONE 6,169.0
Apple,unknow,3.0,Unlocked,128,apple ios,XR,600.0
Samsung,gray,1.0,Unlocked,16,android,Galaxy note 5 32gb,100.0
Samsung,unknow,5.0,Unlocked,64,android,note 8,400.0
Lg,rose,4.0,Unlocked,64,android,q7+,140.0
Lg,gray,4.0,T-Mobile,16,android,v20,75.0
