Index,Brand,Condition,Price
5039, Lg,4,200
5040, Lg,4,200
5041, Samsung,4,349
5042, Apple,4,250
5043, Apple,4,89
5044, Htc,4,99
5045, Apple,4,250
5046, Lg,4,200
5047, Apple,4,150
5048, apple,4,150
5049, Motorola,4,95
5050, Samsung,4,285
5051, Samsung,4,320
5052, Samsung,4,340
5053, Apple,4,270
5054, Apple,4,550
5055, Google,4,280
5056, Samsung,4,175
5057, Samsung,4,230
5058, Samsung,4,200
5059, Apple,4,160
5060, Samsung,2,480
5061, Samsung,4,280
5062, Apple,4,275
5063, Apple,4,130
5064, Apple,4,200
5065, Apple,4,280
5066, Apple,3,149
5067, Apple,4,1050
5068, Apple,4,320
5069, Samsung,4,80
5070, Apple,4,70
5071, Apple,2,40
5072, Apple,4,250
5073, Apple,4,175
5074, Samsung,4,100
5075, Apple,4,350
5076, Apple,4,180
5077, Apple,4,170
5078, Apple,4,250
5079, Apple,2,735
5080, Samsung,4,499
5081, Samsung,4,115
5082, Apple,4,200
5083, Apple,4,100
5084, Apple,2,450
5085, Apple,4,650
5086, Apple,4,700
5087, Apple,4,500
5088, Apple,2,275
5089, Apple,4,780
5090, Apple,2,140
5091, Apple,4,200
5092, Apple,4,399
5093, Samsung,4,250
5094, Apple,4,200
5095, Apple,4,350
5096, Apple,4,850
5097, Apple,4,300
5098, Apple,4,239
5099, Apple,4,400
5100, Apple,4,240
5101, Apple,4,390
5102, Apple,4,280
5103, Apple,4,180
5104, Apple,4,150
5105, Apple,4,400
5106, Huawei,4,275
5107, Apple,2,150
5108, Apple,5,600
5109, Apple,4,130
5110, Apple,4,165
5111, Apple,4,175
5112, Samsung,4,100
5113, Samsung,1,190
5114, Apple,4,50
5115, Apple,4,350
5116, Samsung,4,140
5117, Apple,4,225
5118, Apple,2,500
5119, Apple,3,175
5120, apple,4,400
5121, Apple,4,220
5122, Apple,4,200
5123, Apple,4,800
5124, Apple,4,270
5125, Samsung,2,120
5126, Samsung,4,120
5127, Apple,2,200
5128, Apple,4,200
5129, Samsung,4,120
5130, Samsung,4,120
5131, Samsung,2,120
5132, Apple,4,199
5133, Apple,4,260
5134, Samsung,4,120
5135, Samsung,4,199
5136, Samsung,4,380
5137, Apple,4,130
5138, Apple,4,230
5139, Apple,4,310
5140, Samsung,4,400
5141, Samsung,4,50
5142, Samsung,4,420
5143, Apple,4,150
5144, Apple,4,200
5145, Apple,4,420
5146, Apple,2,450
5147, Samsung,4,335
5148, Apple,4,175
5149, Lg,4,199
5150, Samsung,4,200
5151, Samsung,4,95
5152, Apple,4,220
5153, Apple,4,200
5154, Samsung,4,175
5155, Samsung,4,175
5156, Samsung,4,60
5157, Motorola,4,115
5158, Apple,4,175
5159, Apple,4,175
5160, Apple,4,199
5161, Apple,4,150
5162, Samsung,4,70
5163, Apple,2,175
5164, Motorola,4,115
5165, Apple,4,150
5166, Apple,4,75
5167, Samsung,4,100
5168, Samsung,4,105
5169, Apple,4,300
5170, Apple,4,399
5171, Samsung,4,700
5172, Apple,4,650
5173, Samsung,2,100
5174, Htc,4,50
5175, Apple,2,160
5176, Lg,4,40
5177, Samsung,4,150
5178, Apple,4,325
5179, Samsung,4,200
5180, Apple,4,175
5181, Apple,2,100
5182, Samsung,4,600
5183, Apple,4,290
5184, Lg,4,80
5185, Apple,4,780
5186, Samsung,2,100
5187, Samsung,4,99
5188, Samsung,4,250
5189, Apple,4,99
5190, Apple,4,220
5191, Lg,2,65
5192, Apple,4,125
5193, Apple,4,480
5194, Samsung,2,480
5195, Samsung,4,360
5196, Apple,4,700
5197, Apple,4,275
5198, Apple,4,275
5199, Apple,4,65
5200, Apple,4,365
5201, Apple,4,365
5202, Apple,4,245
5203, Apple,4,235
5204, Apple,4,285
5205, Apple,4,165
5206, Apple,4,79
5207, Apple,4,355
5208, Apple,4,245
5209, Apple,4,275
5210, Samsung,4,140
5211, Samsung,4,125
5212, Samsung,4,425
5213, Apple,4,100
5214, Apple,4,199
5215, Apple,4,240
5216, Apple,4,400
5217, Apple,4,380
5218, Samsung,2,240
5219, Samsung,4,275
5220, Samsung,4,290
5221, Samsung,4,75
5222, Apple,4,425
5223, Apple,4,395
5224, Apple,2,500
5225, Apple,4,375
5226, Lg,4,175
5227, Samsung,4,360
5228, Apple,4,250
5229, One Plus,4,300
5230, Lg,4,280
5231, Motorola,4,130
5232, Apple,2,60
5233, Apple,4,115
5234, Apple,4,220
5235, Apple,2,69
5236, Apple,2,250
5237, Apple,4,69
5238, Apple,4,120
5239, Samsung,4,150
5240, Apple,4,400
5241, Samsung,4,120
5242, Apple,4,250
5243, Samsung,4,130
5244, Apple,4,400
5245, Apple,4,400
5246, Lg,4,120
5247, Samsung,4,90
5248, Apple,4,175
5249, Apple,2,130
5250, Apple,4,200
5251, Samsung,4,1049
5252, Samsung,4,70
5253, Apple,2,160
5254, Apple,4,350
5255, Lg,4,280
5256, Apple,4,275
5257, Apple,4,425
5258, Apple,2,123
5259, Motorola,2,150
5260, Apple,2,150
5261, Apple,4,349
5262, Apple,4,160
5263, Apple,4,900
5264, Samsung,4,350
5265, Apple,4,170
5266, Apple,2,550
5267, Apple,4,260
5268, Apple,4,140
5269, Apple,4,150
5270, Apple,4,718
5271, Samsung,4,150
5272, Apple,4,60
5273, Samsung,4,345
5274, Samsung,4,250
5275, Apple,4,350
5276, Samsung,4,275
5277, Apple,2,950
5278, Samsung,4,699
5279, Apple,2,160
5280, Google,4,400
5281, Samsung,4,200
5282, Google,3,450
5283, Apple,4,340
5284, Lg,4,359
5285, Apple,4,500
5286, Apple,4,425
5287, Apple,4,760
5288, Huawei,4,499
5289, Samsung,4,280
5290, Apple,4,220
5291, Apple,4,80
5292, Apple,2,680
5293, Apple,4,120
5294, Apple,2,750
5295, Apple,4,130
5296, Apple,4,80
5297, Apple,4,169
5298, Huawei,4,319
5299, Lg,4,159
5300, Lg,4,179
5301, Lg,4,249
5302, Zte,2,159
5303, Samsung,2,219
5304, Apple,2,195
5305, Apple,4,69
5306, Lg,4,40
5307, Samsung,4,100
5308, Lg,2,35
5309, Apple,4,300
5310, Apple,4,680
5311, Samsung,4,400
5312, Samsung,4,400
5313, Apple,4,280
5314, Apple,4,240
5315, Samsung,4,400
5316, Samsung,4,280
5317, Apple,4,350
5318, Samsung,4,95
5319, Apple,4,250
5320, Apple,2,135
5321, Samsung,4,180
5322, Apple,4,400
5323, Apple,4,240
5324, Apple,4,600
5325, Apple,4,350
5326, Apple,4,206
5327, Apple,4,550
5328, Apple,4,899
5329, Apple,4,400
5330, Apple,4,170
5331, Lg,2,150
5332, Lg,4,440
5333, Samsung,4,350
5334, Samsung,3,450
5335, Apple,4,500
5336, Apple,4,250
5337, Apple,2,207
5338, Samsung,4,100
5339, Apple,4,420
5340, Samsung,4,50
5341, Apple,4,250
5342, Apple,4,749
5343, Motorola,4,50
5344, One Plus,4,600
5345, Apple,2,320
5346, Apple,4,300
5347, Apple,4,195
5348, Htc,3,160
5349, Samsung,4,370
5350, Samsung,4,300
5351, Apple,4,200
5352, Apple,4,250
5353, Apple,4,375
5354, Samsung,4,400
5355, Samsung,3,40
5356, Samsung,4,40
5357, Apple,4,180
5358, Apple,2,280
5359, Apple,4,650
5360, Samsung,4,370
5361, Apple,4,150
5362, Apple,4,400
5363, Apple,4,45
5364, Google,4,400
5365, Samsung,2,775
5366, Apple,4,380
5367, Apple,4,550
5368, Apple,4,550
5369, Apple,4,425
5370, Apple,2,300
5371, Samsung,4,399
5372, Samsung,4,200
5373, Apple,4,230
5374, Apple,4,350
5375, Apple,3,125
5376, Htc,4,100
5377, Samsung,4,330
5378, Apple,4,50
5379, Apple,4,50
5380, Apple,4,300
5381, Apple,4,400
5382, Apple,4,300
5383, Samsung,2,900
5384, Samsung,4,200
5385, Apple,4,800
5386, Apple,4,330
5387, Apple,2,45
5388, Motorola,4,200
5389, Apple,4,399
5390, Apple,4,240
5391, Apple,4,206
5392, Samsung,4,140
5393, Apple,4,175
5394, Apple,4,800
5395, Apple,4,270
5396, Apple,4,200
5397, Apple,4,940
5398, Apple,4,360
5399, Samsung,4,300
5400, Samsung,4,129
5401, Apple,4,300
5402, Apple,4,450
5403, Apple,4,208
5404, Apple,2,540
5405, Apple,2,99
5406, Apple,2,540
5407, Apple,4,350
5408, Samsung,4,305
5409, Apple,4,250
5410, Apple,4,750
5411, Lg,4,399
5412, Apple,2,500
5413, Apple,4,100
5414, Apple,4,400
5415, Zte,4,40
5416, Apple,2,750
5417, Lg,4,149
5418, Apple,4,425
5419, Apple,4,400
5420, Apple,4,600
5421, Lg,4,115
5422, Apple,2,55
5423, Apple,4,140
5424, Apple,4,250
5425, Apple,4,333
5426, Apple,4,600
5427, Apple,4,89
5428, Apple,4,730
5429, Apple,2,700
5430, Huawei,2,50
5431, Apple,3,450
5432, Apple,4,300
5433, Apple,4,650
5434, Samsung,4,400
5435, Apple,3,450
5436, Samsung,4,400
5437, Samsung,4,400
5438, Apple,4,350
5439, Samsung,4,220
5440, Samsung,4,400
5441, Samsung,4,400
5442, Apple,4,160
5443, Samsung,4,120
5444, Apple,4,750
5445, Lg,4,200
5446, Apple,4,90
5447, Apple,4,399
5448, Xiaomi,4,120
5449, Apple,4,250
5450, Apple,4,400
5451, Apple,4,85
5452, Google,4,300
5453, Samsung,4,90
5454, Apple,4,220
5455, Apple,4,275
5456, Apple,4,320
5457, Apple,4,100
5458, Samsung,4,75
5459, Apple,4,275
5460, Apple,2,550
5461, Lg,4,225
5462, Apple,4,60
5463, Apple,4,300
5464, Samsung,2,329
5465, Apple,4,350
5466, Apple,4,200
5467, Apple,4,100
5468, Samsung,4,200
5469, Apple,2,240
5470, Apple,4,360
5471, Motorola,4,165
5472, Google,4,250
5473, Google,4,300
5474, Google,4,350
5475, Sony,4,129
5476, Samsung,4,400
5477, Apple,4,600
5478, Apple,4,245
5479, Apple,4,130
5480, Apple,4,245
5481, Apple,4,450
5482, Apple,4,325
5483, Apple,4,175
5484, Apple,4,110
5485, Samsung,4,220
5486, Samsung,4,300
5487, Apple,2,318
5488, Samsung,4,230
5489, Apple,4,400
5490, Samsung,4,580
5491, Lg,2,75
5492, Apple,4,250
5493, Apple,4,257
5494, Samsung,4,80
5495, Apple,4,130
5496, Samsung,4,100
5497, Apple,4,229
5498, Lg,4,50
5499, Apple,4,230
5500, Samsung,4,125
5501, Samsung,4,430
5502, Samsung,4,330
5503, Lg,4,120
5504, Samsung,4,850
5505, Apple,2,140
5506, Apple,4,220
5507, Apple,4,120
5508, Apple,4,250
5509, Apple,4,250
5510, Apple,4,250
5511, Motorola,4,70
5512, Apple,2,540
5513, Apple,4,280
5514, Apple,4,350
5515, Apple,4,230
5516, Samsung,4,340
5517, Apple,4,265
5518, Samsung,4,150
5519, Apple,4,335
5520, Apple,4,250
5521, Apple,4,220
5522, Samsung,4,210
5523, Apple,4,275
5524, Samsung,4,80
5525, Apple,4,600
5526, Samsung,4,280
5527, Motorola,4,95
5528, Samsung,4,250
5529, Samsung,4,150
5530, Samsung,4,220
5531, Samsung,4,195
5532, Samsung,4,400
5533, Samsung,4,225
5534, Alcatel,4,75
5535, Apple,4,289
5536, Apple,2,525
5537, Zte,4,160
5538, Apple,2,120
5539, Apple,4,300
5540, Apple,4,250
5541, Apple,4,289
5542, Apple,4,250
5543, Apple,4,300
5544, Lg,4,80
5545, Apple,2,750
5546, Apple,4,250
5547, Apple,2,159
5548, Apple,4,175
5549, Lg,4,280
5550, Apple,4,280
5551, Huawei,2,80
5552, Apple,2,850
5553, Samsung,2,340
5554, Apple,4,200
5555, Asus,4,80
5556, Lg,2,40
5557, Samsung,4,290
5558, Blackberry,4,85
5559, Alcatel,4,40
5560, Lg,4,60
5561, Apple,4,600
5562, Sony,4,325
5563, Apple,4,150
5564, Apple,4,350
5565, Apple,4,350
5566, Apple,4,150
5567, Apple,4,140
5568, Nokia,4,75
5569, Lg,4,375
5570, Apple,4,150
5571, Apple,4,35
5572, Apple,4,280
5573, Apple,4,850
5574, Apple,4,200
5575, Samsung,4,200
5576, Apple,4,150
5577, Apple,4,240
5578, Apple,4,700
5579, Samsung,4,380
5580, Apple,4,180
5581, Apple,4,150
5582, Samsung,4,875
5583, Apple,4,69
5584, Apple,4,220
5585, Apple,4,140
5586, Lg,4,150
5587, Samsung,4,750
5588, Motorola,4,239
5589, Apple,4,165
5590, Apple,4,280
5591, Apple,2,159
5592, Apple,4,599
5593, Apple,4,189
5594, Samsung,4,350
5595, Apple,4,150
5596, Apple,4,150
5597, Apple,4,170
5598, Apple,4,189
5599, Apple,4,170
5600, Apple,4,159
5601, Apple,2,280
5602, Apple,4,225
5603, Apple,4,280
5604, Apple,4,135
5605, blackberry,4,150
5606, Apple,4,300
5607, Apple,4,350
5608, Apple,4,189
5609, Apple,4,285
5610, Apple,4,129
5611, Apple,4,140
5612, Motorola,2,100
5613, Apple,2,350
5614, Apple,3,450
5615, Apple,4,300
5616, Apple,4,430
5617, Samsung,4,460
5618, Apple,4,600
5619, apple,2,50
5620, Apple,4,350
5621, Google,4,350
5622, Google,4,500
5623, Apple,4,150
5624, Apple,4,540
5625, Apple,4,100
5626, Apple,4,350
5627, Apple,4,283
5628, Apple,4,200
5629, Lg,2,55
5630, Apple,4,190
5631, Lg,4,120
5632, Apple,4,250
5633, Samsung,4,220
5634, Apple,4,250
5635, Apple,4,325
5636, Apple,4,400
5637, Apple,4,960
5638, Apple,4,960
5639, Apple,4,960
5640, Apple,4,960
5641, Motorola,4,35
5642, Apple,4,960
5643, Apple,4,700
5644, Samsung,3,289
5645, Samsung,4,425
5646, Apple,2,500
5647, Google,4,399
5648, Nokia,4,50
5649, Apple,2,300
5650, Apple,2,180
5651, Apple,4,69
5652, Apple,4,550
5653, Samsung,4,250
5654, Apple,2,220
5655, Apple,4,180
5656, Apple,4,180
5657, Lg,3,199
5658, Apple,4,200
5659, Lg,4,399
5660, Motorola,4,50
5661, Apple,2,200
5662, Lg,4,399
5663, One Plus,4,225
5664, One Plus,4,200
5665, Apple,4,375
5666, Apple,4,275
5667, Apple,4,275
5668, apple,4,175
5669, Apple,4,300
5670, Samsung,4,80
5671, Apple,2,180
5672, Apple,4,150
5673, Apple,4,100
5674, Apple,4,250
5675, Samsung,4,140
5676, Samsung,4,275
5677, Samsung,4,125
5678, Samsung,4,240
5679, Samsung,4,425
5680, Apple,2,480
5681, Samsung,4,115
5682, Apple,4,400
5683, Apple,4,320
5684, Apple,4,85
5685, Apple,4,50
5686, Apple,4,50
5687, Apple,4,175
5688, Apple,4,400
5689, Lg,4,349
5690, Apple,4,695
5691, Apple,4,395
5692, Samsung,4,300
5693, Samsung,4,150
5694, Apple,2,790
5695, Samsung,4,400
5696, Apple,4,150
5697, Apple,4,230
5698, Apple,4,199
5699, Samsung,2,100
5700, Htc,4,150
5701, Htc,4,105
5702, Nokia,2,100
5703, Nokia,2,100
5704, Zte,2,140
5705, Htc,4,90
5706, Lg,4,110
5707, Motorola,4,135
5708, Htc,4,85
5709, Lg,4,150
5710, Motorola,2,150
5711, Lg,4,220
5712, Htc,4,120
5713, Apple,4,250
5714, Apple,4,250
5715, Apple,2,450
5716, Samsung,4,120
5717, Apple,2,160
5718, Apple,4,750
5719, Samsung,4,400
5720, Apple,4,270
5721, Apple,4,165
5722, Apple,4,500
5723, Apple,4,400
5724, Apple,2,330
5725, Apple,4,220
5726, Samsung,4,88
5727, Apple,4,90
5728, Samsung,4,340
5729, Apple,4,575
5730, Apple,4,120
5731, Apple,4,299
5732, Lg,2,125
5733, Lg,2,135
5734, Apple,4,550
5735, Apple,4,175
5736, Apple,4,100
5737, Apple,4,220
5738, Apple,3,100
5739, Apple,4,175
5740, Apple,4,100
5741, Apple,4,100
5742, Motorola,4,145
5743, Apple,4,100
5744, Apple,4,175
5745, Apple,4,175
5746, Apple,4,220
5747, Apple,4,220
5748, Apple,4,220
5749, Apple,2,175
5750, Apple,2,220
5751, Apple,2,220
5752, Apple,4,175
5753, Apple,4,220
5754, Apple,4,220
5755, Apple,4,175
5756, Apple,4,90
5757, Apple,4,90
5758, Apple,4,320
5759, Apple,4,90
5760, Apple,4,90
5761, Apple,4,90
5762, Apple,4,800
5763, Apple,4,90
5764, Apple,4,90
5765, Apple,4,250
5766, Apple,4,50
5767, Apple,4,350
5768, Apple,2,70
5769, Apple,2,90
5770, Apple,4,180
5771, Apple,4,260
5772, Apple,4,70
5773, Apple,2,90
5774, Samsung,4,330
5775, Apple,4,180
5776, Apple,4,400
5777, Apple,2,90
5778, Apple,4,425
5779, Samsung,4,85
5780, Samsung,4,80
5781, Apple,4,90
5782, Samsung,4,80
5783, Nokia,2,80
5784, Apple,4,90
5785, Apple,4,275
5786, Samsung,4,125
5787, Apple,4,325
5788, Apple,4,195
5789, Apple,4,200
5790, Samsung,4,300
5791, Samsung,4,300
5792, Samsung,4,95
5793, Apple,2,800
5794, Apple,4,250
5795, Nokia,4,60
5796, Apple,4,100
5797, Apple,4,160
5798, Apple,2,500
5799, Apple,2,90
5800, Apple,4,480
5801, Apple,4,299
5802, Apple,4,165
5803, Apple,4,425
5804, Apple,4,200
5805, Apple,4,400
5806, Apple,2,150
5807, Apple,4,400
5808, Apple,4,400
5809, Apple,4,400
5810, Apple,4,140
5811, Apple,4,400
5812, Apple,4,848
5813, Samsung,2,140
5814, Apple,4,350
5815, Apple,4,325
5816, Apple,4,225
5817, Lg,4,200
5818, Apple,4,325
5819, Samsung,4,220
5820, Apple,4,100
5821, Apple,4,300
5822, Motorola,4,100
5823, Apple,4,90
5824, Apple,2,275
5825, Apple,4,400
5826, Apple,4,290
5827, Apple,4,480
5828, Lg,4,40
5829, Apple,4,200
5830, Samsung,4,260
5831, Samsung,4,320
5832, Apple,2,380
5833, Apple,4,130
5834, Apple,4,60
5835, Apple,4,120
5836, Google,4,320
5837, Samsung,4,150
5838, Samsung,4,150
5839, Samsung,4,100
5840, Apple,4,390
5841, Samsung,4,175
5842, Apple,4,300
5843, Samsung,4,675
5844, Apple,4,795
5845, Samsung,4,625
5846, Apple,2,275
5847, Samsung,4,495
5848, Apple,4,175
5849, Samsung,4,420
5850, Apple,4,300
5851, One Plus,4,360
5852, Apple,4,199
5853, Google,4,295
5854, Apple,2,125
5855, Apple,4,400
5856, Apple,4,299
5857, Samsung,4,265
5858, Samsung,4,320
5859, Samsung,4,330
5860, Samsung,4,440
5861, Apple,2,500
5862, Apple,4,225
5863, Apple,4,800
5864, Apple,4,379
5865, Apple,4,290
5866, Samsung,4,290
5867, Blackberry,2,35
5868, Apple,4,200
5869, Apple,2,140
5870, Apple,4,50
5871, Apple,2,200
5872, Apple,4,350
5873, Apple,4,200
5874, Apple,4,350
5875, Apple,4,200
5876, Apple,4,200
5877, Samsung,4,450
5878, Samsung,4,450
5879, Apple,4,125
5880, Apple,4,60
5881, Apple,4,200
5882, Apple,4,300
5883, Apple,4,400
5884, Apple,4,165
5885, Apple,4,325
5886, Apple,4,500
5887, Apple,4,125
5888, Apple,4,220
5889, Google,4,490
5890, Samsung,2,250
5891, Apple,2,100
5892, Apple,4,190
5893, Apple,4,200
5894, Apple,4,60
5895, Apple,4,150
5896, Apple,4,100
5897, Apple,4,80
5898, Apple,4,120
5899, Apple,2,120
5900, Samsung,4,270
5901, Apple,4,120
5902, Apple,4,460
5903, Apple,4,520
5904, Apple,4,170
5905, Apple,4,120
5906, Apple,4,580
5907, Apple,4,150
5908, Apple,4,150
5909, Apple,4,360
5910, Apple,4,275
5911, Lg,4,50
5912, Lg,2,80
5913, Apple,4,800
5914, Apple,4,100
5915, Apple,2,150
5916, Apple,4,260
5917, Apple,4,90
5918, Apple,4,150
5919, Samsung,4,60
5920, Apple,4,370
5921, Apple,4,250
5922, Apple,4,400
5923, Xiaomi,4,410
5924, Apple,4,395
5925, Apple,2,140
5926, Motorola,4,139
5927, Apple,4,400
5928, Apple,4,120
5929, Apple,4,780
5930, Apple,2,170
5931, Apple,4,750
5932, Apple,4,480
5933, Samsung,4,100
5934, Apple,4,300
5935, Samsung,4,400
5936, Apple,4,410
5937, Blackberry,4,50
5938, Samsung,2,300
5939, Apple,4,215
5940, Apple,4,75
5941, Apple,4,260
5942, Apple,4,90
5943, Apple,4,280
5944, Apple,4,160
5945, Apple,4,40
5946, Apple,2,185
5947, Apple,4,380
5948, Apple,4,200
5949, Apple,4,200
5950, Samsung,4,375
5951, Apple,4,180
5952, Lg,4,100
5953, Samsung,2,190
5954, Samsung,4,280
5955, Apple,4,330
5956, Apple,4,199
5957, Samsung,4,240
5958, Apple,4,100
5959, apple,4,500
5960, Apple,2,400
5961, Lg,4,40
5962, Samsung,4,265
5963, Samsung,4,995
5964, Apple,4,600
5965, Apple,4,600
5966, Samsung,4,140
5967, Samsung,4,170
5968, Apple,2,145
5969, Apple,4,200
5970, Apple,4,600
5971, Motorola,4,99
5972, Apple,4,410
5973, Apple,4,95
5974, Samsung,4,225
5975, Apple,4,325
5976, Apple,4,325
5977, Apple,4,300
5978, Apple,4,250
5979, Apple,4,400
5980, Samsung,2,149
5981, Apple,4,115
5982, Apple,4,120
5983, Blackberry,4,115
5984, Blackberry,4,55
5985, Htc,4,55
5986, Lg,2,85
5987, Lg,4,125
5988, Motorola,4,65
5989, Nokia,4,95
5990, Samsung,4,115
5991, Nokia,4,40
5992, Samsung,4,400
5993, Apple,4,140
5994, Apple,4,149
5995, Apple,4,170
5996, Apple,4,275
5997, Apple,4,80
5998, Samsung,4,100
5999, Apple,4,200
6000, apple,4,150
6001, Apple,4,425
6002, Apple,4,500
6003, Apple,4,430
6004, Apple,4,430
6005, Apple,4,400
6006, Apple,4,325
6007, Samsung,2,175
6008, Apple,4,165
6009, Apple,4,300
6010, Apple,4,200
6011, Lg,4,390
6012, Apple,4,85
6013, Apple,2,150
6014, Apple,4,200
6015, Apple,4,290
6016, Apple,4,400
6017, Asus,4,600
6018, Samsung,4,180
6019, Samsung,4,950
6020, Apple,4,150
6021, Apple,4,120
6022, Lg,4,100
6023, Apple,2,200
6024, Motorola,4,145
6025, Apple,4,95
6026, Apple,4,290
6027, Samsung,4,215
6028, Samsung,4,175
6029, Motorola,4,75
6030, Samsung,4,80
6031, Apple,4,250
6032, Apple,4,90
6033, Apple,4,80
6034, Samsung,4,160
6035, Samsung,4,320
6036, Apple,4,300
6037, Apple,4,60
6038, Apple,4,80
6039, Apple,4,60
6040, Lg,4,650
6041, Apple,4,160
6042, Apple,4,150
6043, Apple,4,275
6044, Apple,2,225
6045, Apple,4,199
6046, Apple,4,440
6047, Lg,4,275
6048, Nokia,4,200
6049, Samsung,4,165
6050, Samsung,4,135
6051, Samsung,4,140
6052, Samsung,4,275
6053, Samsung,4,349
6054, Samsung,4,180
6055, Apple,4,930
6056, Apple,4,285
6057, Apple,2,499
6058, Blu,4,45
6059, Lg,2,50
6060, Samsung,4,165
6061, Samsung,4,165
6062, Apple,4,195
6063, Apple,4,400
6064, Apple,4,250
6065, Samsung,4,325
6066, Lg,4,60
6067, Samsung,4,150
6068, Apple,4,250
6069, Apple,2,480
6070, Apple,4,290
6071, Apple,4,380
6072, Samsung,4,225
6073, Samsung,4,280
6074, Samsung,2,190
6075, Samsung,4,850
6076, Samsung,4,280
6077, Google,4,400
6078, Samsung,4,275
6079, Samsung,4,190
6080, Apple,2,275
6081, Apple,4,890
6082, Google,4,79
6083, Samsung,4,360
6084, Samsung,4,360
6085, Samsung,4,425
6086, Apple,4,250
6087, Apple,4,200
6088, Apple,5,540
6089, Apple,4,200
6090, Apple,4,180
6091, Apple,4,150
6092, Apple,4,200
6093, Samsung,4,400
6094, Samsung,4,500
6095, Samsung,4,35
6096, Apple,4,220
6097, Samsung,4,250
6098, Samsung,4,350
6099, Apple,4,180
6100, Apple,4,200
6101, Apple,4,600
6102, Samsung,4,80
6103, Apple,4,270
6104, Apple,4,649
6105, Apple,4,240
6106, Apple,4,300
6107, Nokia,4,35
6108, Samsung,4,400
6109, Samsung,4,370
6110, Sony,4,75
6111, Apple,4,380
6112, Samsung,4,400
6113, Samsung,4,300
6114, Apple,4,225
6115, Apple,4,260
6116, Apple,4,50
6117, Samsung,4,249
6118, Apple,4,250
6119, Apple,4,549
6120, Apple,4,250
6121, Apple,4,325
6122, Samsung,4,340
6123, Samsung,4,285
6124, Samsung,4,379
6125, Apple,4,400
6126, Samsung,4,875
6127, Samsung,4,875
6128, Samsung,4,350
6129, Apple,4,269
6130, Samsung,4,325
6131, Samsung,4,70
6132, Apple,4,365
6133, Samsung,4,80
6134, Apple,4,199
6135, Apple,4,175
6136, Apple,4,175
6137, Apple,4,100
6138, Apple,2,175
6139, Apple,4,175
6140, Apple,4,100
6141, Apple,4,175
6142, Apple,4,275
6143, Apple,4,399
6144, Apple,4,220
6145, Apple,4,220
6146, Apple,4,400
6147, Apple,4,275
6148, Apple,4,220
6149, Apple,4,220
6150, Apple,4,275
6151, Apple,4,100
6152, Apple,2,499
6153, Apple,4,399
6154, Apple,4,170
6155, Apple,2,799
6156, Apple,2,870
6157, Apple,4,249
6158, Lg,2,219
6159, Samsung,4,159
6160, Samsung,4,349
6161, Apple,4,150
6162, Apple,4,320
6163, Apple,4,159
6164, Apple,4,319
6165, Apple,4,339
6166, Apple,4,439
6167, Apple,4,439
6168, Apple,4,219
6169, Samsung,4,125
6170, Samsung,4,179
6171, Samsung,4,139
6172, Samsung,4,179
6173, Samsung,4,249
6174, Samsung,4,289
6175, Samsung,4,139
6176, Samsung,4,249
6177, Samsung,4,379
6178, Samsung,1,239
6179, Apple,4,150
6180, Apple,4,185
6181, Apple,4,380
6182, Apple,4,500
6183, Apple,4,500
6184, Apple,4,275
6185, Apple,4,275
6186, Apple,4,200
6187, Apple,4,100
6188, Apple,4,380
6189, Apple,4,400
6190, Apple,4,275
6191, Samsung,4,330
6192, Apple,4,200
6193, Apple,4,400
6194, Apple,4,129
6195, Apple,4,160
6196, Apple,4,80
6197, Apple,4,99
6198, Apple,4,119
6199, Apple,4,600
6200, Apple,4,800
6201, Apple,4,400
6202, Apple,2,155
6203, Apple,2,245
6204, Apple,4,130
6205, Apple,4,240
6206, Apple,2,825
6207, Apple,4,375
6208, Apple,4,800
6209, Samsung,4,140
6210, Apple,4,150
6211, Apple,4,100
6212, Samsung,4,120
6213, Apple,4,175
6214, Motorola,4,60
6215, Samsung,4,350
6216, Samsung,2,150
6217, Apple,4,290
6218, Lg,4,130
6219, Samsung,2,95
6220, Sony,4,175
6221, Apple,4,350
6222, Apple,4,150
6223, Apple,4,400
6224, Samsung,4,165
6225, Samsung,4,280
6226, alcatel,4,60
6227, Apple,4,145
6228, Apple,2,100
6229, Samsung,4,400
6230, Apple,4,175
6231, Apple,4,170
6232, Apple,4,100
6233, apple,2,750
6234, Samsung,4,180
6235, Samsung,4,400
6236, Samsung,2,200
6237, Samsung,4,280
6238, Samsung,4,350
6239, Apple,4,150
6240, Apple,4,240
6241, Samsung,3,100
6242, Apple,2,160
6243, Apple,2,150
6244, Apple,4,300
6245, Apple,4,350
6246, Apple,4,200
6247, Sony,4,120
6248, Apple,4,275
6249, Apple,4,200
6250, Apple,2,475
6251, Motorola,4,115
6252, Apple,2,450
6253, Samsung,4,125
6254, Apple,4,300
6255, Apple,4,400
6256, Apple,4,220
6257, Apple,4,360
6258, Apple,2,300
6259, Apple,4,135
6260, Samsung,4,260
6261, Samsung,4,70
6262, Apple,4,59
6263, Apple,4,300
6264, Apple,4,405
6265, Apple,4,225
6266, Apple,4,275
6267, Apple,4,180
6268, Apple,4,220
6269, Apple,2,125
6270, Apple,4,225
6271, Apple,2,500
6272, Apple,4,600
6273, Apple,4,350
6274, Apple,4,250
6275, Apple,4,100
6276, Apple,4,250
6277, Lg,4,120
6278, Apple,4,700
6279, Samsung,4,340
